network_id,rotation_index,action,beta,baseline_mse,candidate_mse,ratio,baseline_unbiased_mse,candidate_unbiased_mse,corrected_ratio,inner,norm_sq,cosine,reference_noise_mse,absolute_ratio,severe,literal_rotation_id,rotation_seed,companion_seed,reduced_ratio,c17_ratio,p2_ratio,p4_ratio,oracle_ratio,runtime_seconds,peak_rss_kb,reference_noise_fraction_record,vectors_file,vectors_sha256,weight_sha256,feature_cos_c17_p2,feature_cos_c17_p4,feature_cos_p2_p4,feature_norm_p2_c17,feature_norm_p4_c17,feature_min_nested_cos,feature_max_loo_angle_sin,feature_cos_p32_p128,feature_norm_p32_p128,geometry_c17_cos_ideal,geometry_p2_cos_ideal,geometry_p4_cos_ideal,geometry_oracle_cos_ideal
6010,0,absolute,0.5,3.831877383105917e-07,4.7568779047576244e-07,1.2413961693372222,2.908391843523373e-07,3.8333923651751254e-07,1.3180453568220574,-4.5090715296723025e-09,1.0151819522451539e-07,0.0228617451329052,9.234855395825557e-08,1.2413961693372222,True,3,3.0,602011.0,1.042054724129517,1.2413961693372222,1.0219341576260357,1.2614289020945941,0.10952327949283906,16.330511607000062,1414312.0,0.24100080645952907,network_6010_rotation_0.npz,1c7a6e889fb4c32f1c474e4bde35d4b36bce6c4a44f3448a5a00baa30d23e7d1,d658c7ab73f309209becf51f545196dc1df3a783be73dec741a944f203cc1cd9,0.5611062912684717,0.7515171592580471,0.7276937525686037,0.547385310421332,0.7869462561742869,0.6731801772867505,0.8398743944161462,0.9456980369405849,0.7324307355718872,-0.10938952980254592,0.14510667483505857,-0.25737319451363955,0.9481437703857812
6010,1,absolute,0.5,2.617049123207253e-07,5.939149242467155e-07,2.2694068635550075,1.6935635836247565e-07,5.015663702884692e-07,2.9616034209649227,6.476198340760088e-08,2.026860451107884e-07,-0.2811915588750507,9.234855395825557e-08,2.2694068635550075,True,11,11.0,602011.0,2.3895230412869237,2.2694068635550075,2.299976764334313,2.026454124806564,0.1489891793519631,16.86823255299987,1418224.0,0.3528728335258771,network_6010_rotation_1.npz,d8d7e1da8b8b5b3e0e44e13c186adc36b5d66949166bd47616b91d8029522f0d,d658c7ab73f309209becf51f545196dc1df3a783be73dec741a944f203cc1cd9,0.5039987986586496,0.52094631324764,0.6627755751312153,0.35285742773348766,0.6631450499293653,0.7340248022680547,0.5053591321493216,0.8519537089472174,0.6102025373125342,0.23382419205371577,0.22985058998259622,0.4811547579709286,0.9717580453759083
6010,2,zero,0.5,4.962483034645025e-07,5.546464483781065e-07,1.1176792837494935,4.0389974950624846e-07,4.622978944198545e-07,1.1445857418455834,1.903910220992701e-09,5.4590324471618553e-08,-0.0115674893946242,9.234855395825557e-08,0.8463160989608347,False,97,97.0,602011.0,1.1176792837494935,0.8463160989608347,1.2870499700120595,1.2794373373016474,0.08691191350041928,16.295881708000024,1418224.0,0.1860934401458592,network_6010_rotation_2.npz,4643229ebef1c193dca1b0bf18bb6447fa687b391348c822632d67fd4e31141d,d658c7ab73f309209becf51f545196dc1df3a783be73dec741a944f203cc1cd9,-0.2323201401147828,-0.0889416798760209,0.7125589897878934,0.28421615182903764,0.3461873854430954,0.6387342676478449,0.5046551179087114,0.8543395099839777,0.6831921833863055,0.4970222781795012,-0.5558537211049005,-0.4092033781266045,0.9604145549633577
6011,0,absolute,0.5,3.01540784510567e-07,3.4610172147064375e-07,1.1477774790312492,2.5563770700709424e-07,3.00198643967168e-07,1.1743128487646666,-4.162909084908135e-09,5.2886755129892986e-08,0.032964799246663,4.5903077503475417e-08,1.1477774790312492,True,3,3.0,602111.0,1.509578798487124,1.1477774790312492,1.3387325186060175,1.3132653923472823,0.17603878756314026,15.99072910599989,1414124.0,0.15222842103425918,network_6011_rotation_0.npz,bfe2998c635f7ae8491d476724c2e030588cf326414cacccf1b47adad733960a,8508c97c990fb5e16148d3caed4c393310c9da9453443e146f3f4c4a76f50284,0.6530434859601202,0.7775266550791212,0.9063995631588015,0.24936233894979962,0.5853080624424685,0.9440382055751403,0.204388840586588,0.964602517789252,0.7910614989676024,0.49690309094453244,0.4624731768039375,0.36120283097590977,0.9442079832325669
6011,1,absolute,0.5,1.638421905074593e-07,2.717329183557772e-07,1.658503939151167,1.1793911300399141e-07,2.258298408523101e-07,1.9148002312402277,8.206210012498598e-09,9.147830782332065e-08,-0.0670302274651271,4.5903077503475417e-08,1.658503939151167,True,11,11.0,602111.0,1.3059082133256148,1.658503939151167,1.4998074685016503,1.4838011018028303,0.18733114186286107,18.534962215000178,1418104.0,0.28016640501022577,network_6011_rotation_1.npz,9223ed411fe6f4e60349e5d56a6b18d07d9448367cc3779763e9f66e6c12f384,8508c97c990fb5e16148d3caed4c393310c9da9453443e146f3f4c4a76f50284,0.20136840231574976,0.5329884969724722,0.7947961884578304,0.38837528974953683,0.4410966960709891,0.7972756816208869,0.4842562415529662,0.7967155308124954,0.7136363119446395,-0.08361521085506349,-0.34584049532191,-0.25117528746120477,0.9280886055982523
6011,2,absolute,0.5,3.0523983619508306e-07,4.055965489182136e-07,1.3287798669207482,2.593367586916113e-07,3.596934714147428e-07,1.3869745007589536,2.3899820951793384e-08,5.255707081954359e-08,-0.1886941626313242,4.5903077503475417e-08,1.3287798669207482,True,97,97.0,602111.0,1.1851509737824084,1.3287798669207482,1.1452717936104424,1.1648830510226846,0.15171364712218824,16.824681144999886,1418104.0,0.15038363955266348,network_6011_rotation_2.npz,5bfc8d3778f3cdc6c670188ef544b2ca1421cf08d877c91fdcf5ecc3d64530e2,8508c97c990fb5e16148d3caed4c393310c9da9453443e146f3f4c4a76f50284,0.30769390467802227,0.42365826800750556,0.7600183826740927,0.4465323289774368,0.8889581666235437,0.49679080831861194,0.6784084482420079,0.8321393574296617,0.6770549732718313,-0.11494906208342137,0.2059049168097251,0.1500798929992844,0.9392844120815128
6012,0,paired_p4,0.5,6.608895052850133e-07,6.42652166954142e-07,0.9724048601392054,6.073295223829445e-07,5.890921840520641e-07,0.96997126327842,-2.081085720707282e-07,3.979798058105851e-07,0.4057840979599593,5.355998290208426e-08,1.1007690479556662,True,3,3.0,602211.0,0.8934653421586229,1.1007690479556662,0.9777572734589213,1.091525056783901,0.10684645554597491,17.88109227599989,1413904.0,0.08104226572486747,network_6012_rotation_0.npz,067ce0896fd511c76664bcab61ae061f196c13437f7567f30453aed3fa68bee3,7bfc04f95453627bd2cd13e97ecba683a83904a904f023ecdc9b38e77429d549,-0.8439812610966932,-0.6742038572460456,0.8220950035917132,0.3598257735973709,0.44512704092843564,0.9129226761068414,0.34020977192515783,0.9886079685735195,0.9303699056393833,0.16469028016156023,-0.07335731897707351,-0.21962305011031055,0.9452788608276319
6012,1,absolute,0.5,1.0982741434440844e-06,1.3233300513053418e-06,1.204917787789762,1.0447141605419957e-06,1.2697700684032533e-06,1.2154234300265436,1.0070384106870129e-08,2.049151396475173e-07,-0.0212277338103032,5.355998290208426e-08,1.204917787789762,True,11,11.0,602211.0,0.9874493202495526,1.2049177877897619,1.376270336202315,1.3716845191798763,0.045754139901236765,18.955193043999998,1417856.0,0.04876740768395511,network_6012_rotation_1.npz,cc941d804a1138d8b0e419b0d736d565a13fcf21ce3dee29ef4df444ed3ba138,7bfc04f95453627bd2cd13e97ecba683a83904a904f023ecdc9b38e77429d549,0.5624169984282152,0.6726022576355952,0.9642478371305148,0.636897370332622,0.7130513652667357,0.8205908858721436,0.575710004675018,0.9435858868546451,0.8677553823812068,-0.07354981075588311,-0.6421416121767703,-0.5365085276941642,0.9783570340908208
6012,2,absolute,0.5,1.4492209659173974e-06,7.90576418933019e-07,0.545518204280575,1.3956609830153278e-06,7.370164360309476e-07,0.5280769792952315,-4.910612803944863e-07,3.234780138045946e-07,0.7172094509237186,5.355998290208426e-08,0.545518204280575,False,97,97.0,602211.0,0.7428867927744913,0.545518204280575,0.6695764384912388,0.7563716378059245,0.045383013730054,16.220822446000057,1417856.0,0.03695777535772765,network_6012_rotation_2.npz,91c9d233c80e1a22234609464efcdf151ba3f4d8c1e44c7504c096086ef3c0f3,7bfc04f95453627bd2cd13e97ecba683a83904a904f023ecdc9b38e77429d549,0.5349166558687887,0.355422629430388,0.6967803608364149,0.344735497986147,0.4145020224471841,0.7797864849112468,0.34221413267663753,0.9515372421463777,0.7919546718243722,0.5468366573441553,0.4557618922670724,0.015363514828604631,0.97117812929581
6013,0,zero,0.5,2.3367406458942958e-07,2.7200130655394936e-07,1.164020093679894,1.8727291426246906e-07,2.256001562269889e-07,1.2046598255570635,-3.693526340084755e-09,4.571429464468931e-08,0.0357363285693093,4.64011503269595e-08,1.8279592138478,True,3,3.0,602311.0,1.164020093679894,1.8279592138478002,1.2371744856484364,1.2498904085354385,0.19544093827830453,15.267112508000082,1414292.0,0.19857210259293148,network_6013_rotation_0.npz,742f282ac1393c2b9c6bbeb96d633f1c4c1d169566d8ed77ced66bdb429b945d,bf77d7e9c705615972fe0ac7a3dc312aafb4e483ab2ee127d096dc8377c38dde,0.6178696825435802,0.7040666730104791,0.8648289832647139,0.23589526483935877,0.32278460013051924,0.7960388602006575,0.44866928580385573,0.918028054510277,0.6979835179278662,0.05173008075125254,-0.06932244973762122,-0.01077267297997273,0.9191240904283429
6013,1,absolute,0.5,2.875538358038362e-07,2.8597097335514524e-07,0.994495422242356,2.411526854768825e-07,2.395698230281952e-07,0.9934362644746948,-7.904642068513466e-08,1.5650997892157837e-07,0.3726075154061082,4.64011503269595e-08,0.994495422242356,False,11,11.0,602311.0,1.0377871479513603,0.9944954222423561,1.0732755272618166,1.343878342453064,0.1135883876874509,21.213283656000158,1418220.0,0.1613650890701854,network_6013_rotation_1.npz,4bb4f61c14b15fcb3bb34b8e0685480949d5d928daf81a0d19c076ed7d0551a2,bf77d7e9c705615972fe0ac7a3dc312aafb4e483ab2ee127d096dc8377c38dde,-0.4184096938594147,-0.4103514040647815,0.8924560958788545,0.4148704567238358,0.8897734508616382,0.6064402326754664,0.39925832848357506,0.9200225721385312,0.5580569394868843,0.3437809018782333,0.06223549055604454,0.008777595507618256,0.9450512737689948
6013,2,zero,0.5,3.835220801753174e-07,2.3060910695600258e-07,0.6012929082220911,3.371209298483601e-07,1.8420795662904855e-07,0.5464150704375041,-1.0989881471568505e-07,6.688465621205539e-08,0.6861744972546475,4.64011503269595e-08,1.3947314036319414,True,97,97.0,602311.0,0.6012929082220911,1.3947314036319414,0.7181676181000446,0.7550677409588499,0.10698718094675273,17.749004843999955,1418220.0,0.12098690720948425,network_6013_rotation_2.npz,45e27e9b7e616926ba3bda772a617580572ffa6c6d81996c30034626e0e6642d,bf77d7e9c705615972fe0ac7a3dc312aafb4e483ab2ee127d096dc8377c38dde,0.8840092404048362,0.765160123639407,0.8823773205266096,0.25740563411383943,0.3347437624305234,0.955768122752353,0.20358399325685417,0.9706128711823803,0.9168553345138786,-0.24441586277414304,-0.28627553026119273,-0.2550800158916057,0.9105885562549122
6014,0,absolute,0.5,3.3566939145810655e-07,3.6096815319963837e-07,1.0753680924901643,2.899456326072235e-07,3.152443943487596e-07,1.0872534671898548,-6.136725057240982e-08,1.4803326288635138e-07,0.2752967849921217,4.5723758850872424e-08,1.0753680924901643,False,3,3.0,602411.0,1.603824136379713,1.0753680924901643,1.7173896742674204,1.8097209409232595,0.09006437517313728,20.06326951699998,1414196.0,0.13621664654097304,network_6014_rotation_0.npz,64dbe3ff2ead51a5f3b4ee9c9c10d202e383eda2bbaf8a14de6f34ff7436eb80,dcf3e88050d7013fadb1e2e97726d4d9e09d62cfcd330c32d08a9cf77a0c161a,-0.0018865334484986273,0.0765226045278447,0.9211494037076247,0.3434979308445766,0.49664660924351717,0.7432897669979969,0.31320610277935723,0.9055175581679711,0.664909146176488,0.5990051060611045,-0.1674546580874217,-0.19587952475264037,0.9738325422280069
6014,1,absolute,0.5,8.600665668951347e-07,6.770705357870783e-07,0.7872303864005813,8.143428080442618e-07,6.313467769362004e-07,0.7752837879816886,-1.2219690902568265e-07,6.139778694330868e-08,0.5317626486238332,4.5723758850872424e-08,0.7872303864005813,False,11,11.0,602411.0,0.7198500399251059,0.7872303864005813,0.730092577553189,0.6198681365258472,0.047441084927400755,7.205876099000079,1418132.0,0.05316304645573716,network_6014_rotation_1.npz,905f93c97dcf94b62346f9856018eb7936efc3483dbe1e9ba4641c72b7d109af,dcf3e88050d7013fadb1e2e97726d4d9e09d62cfcd330c32d08a9cf77a0c161a,-0.38646667532416973,-0.08814606411026212,0.700389082477113,0.23305998786186105,0.46126941168116037,0.8424039485587117,0.4375306849828712,0.8866200985851851,0.6141278746074716,0.07006321281952353,-0.034769645351356286,0.4806892042697387,0.9670853334063334
6014,2,zero,0.5,3.825180110447075e-07,4.635221867001964e-07,1.2117656510715815,3.367942521938242e-07,4.177984278493097e-07,1.2405153149967292,8.220581230950786e-09,6.45630131935873e-08,-0.0523099958038592,4.5723758850872424e-08,2.0661555406909726,True,97,97.0,602411.0,1.2117656510715815,2.0661555406909726,1.0448723709196808,1.1077678909609323,0.1409282516608639,17.218174667000085,1418132.0,0.11953361026319978,network_6014_rotation_2.npz,c6542d79dfd93e6ca3cb4219c28575bdc53c5068e42b0db0a1b5678eb8241a21,dcf3e88050d7013fadb1e2e97726d4d9e09d62cfcd330c32d08a9cf77a0c161a,-0.6877486876885823,-0.5095956514308827,0.6070005583620622,0.21186445577427562,0.18964436151907896,0.7860231189501851,0.29911129130131386,0.9286069998458789,0.6797763514067022,-0.26552084393885544,0.5935505174470446,0.4261663785186668,0.9437913951858804
6015,0,zero,0.5,2.392218803360115e-07,2.866591685158276e-07,1.1982982832221936,1.623653121524514e-07,2.0980260033226894e-07,1.2921639329912828,3.866395276851496e-09,3.9704497626113155e-08,-0.0396721693409668,7.685656818356394e-08,2.2858530836018622,True,3,3.0,602511.0,1.1982982832221936,2.2858530836018622,1.252599595182042,1.2291031523403835,0.2408423360757861,16.637334407000026,1414028.0,0.3212773349812779,network_6015_rotation_0.npz,7954534374ca4619659d0ecbe811e4048f375fbe4d84b3a1e35b7df087357170,f8c7b865135d23c470689b8985a40ddf29818cf52082c77481801d2f9c2c11fb,-0.06864335153081162,-0.03713371332971454,0.7503394421572028,0.21968163892897574,0.2901233593030362,0.9577714556516438,0.2436798467000228,0.8908545312779507,0.8421341446064272,-0.10381579948628054,-0.026842802469295088,0.07210654577320261,0.8973871476187044
6015,1,zero,0.5,3.311043117354934e-07,5.425536240690195e-07,1.638618419751794,2.542477435519394e-07,4.656970558854642e-07,1.8316664265314453,7.658952638309858e-09,1.9613140705690644e-07,-0.0300547689610569,7.685656818356394e-08,3.0111716748691317,True,11,11.0,602511.0,1.638618419751794,3.0111716748691313,1.8576047749063385,1.7227789341136475,0.17306118757171982,10.597945952000146,1461292.0,0.23212191886211897,network_6015_rotation_1.npz,99fa36d0929285adc41d504ef8d5b621350f64a385f576339b86f308ed44545e,f8c7b865135d23c470689b8985a40ddf29818cf52082c77481801d2f9c2c11fb,0.21771896547592753,0.3861354169633433,0.3928834417799101,0.24329961702974054,0.2571727482297804,0.802612064501976,0.27473581628071503,0.9469153965886904,0.8261594805771371,-0.4309351780359956,-0.4023421978145535,-0.09730361194932628,0.9470851642552663
6015,2,zero,0.5,5.943959260699142e-07,1.2265607777967475e-06,2.063541696704827,5.175393578863587e-07,1.1497042096131975e-06,2.221481694278505,2.186447757455674e-07,1.9487530023569878e-07,-0.6424255339246902,7.685656818356394e-08,2.195115627663065,True,97,97.0,602511.0,2.063541696704827,2.1951156276630654,2.236296049897978,2.1470782598819524,0.0898150473375004,14.062776325000186,1461436.0,0.12930197670049962,network_6015_rotation_2.npz,72d94f1314c9d21015b6e42f8785750bf041ac32692862100e5177042eef38ff,f8c7b865135d23c470689b8985a40ddf29818cf52082c77481801d2f9c2c11fb,-0.08016462960681832,0.42956169876886446,0.7452830681796844,0.2905821489756308,0.2692262412316954,0.8250902724014528,0.34100453086265176,0.7375279973037255,0.5761785590979895,0.021730787785686677,-0.48351099357580446,-0.2361755459410046,0.9804126339760274
