config,mode,unshrunk_gain,unshrunk_wins,unshrunk_worst,global_alpha,global_shrink_gain,global_shrink_ci,global_shrink_wins,global_shrink_worst,lono_alpha_mean,lono_shrink_gain,lono_shrink_ci,lono_shrink_wins,lono_shrink_worst
sigtanh_k2_hp|ridge=100|rank=8,cf4,1.0001901273409393,4,1.0006081110509935,2.0,1.00037945014399,"[0.9952124531544039, 1.007155912475329]",4,1.0012156223630289,2.0,1.00037945014399,"[0.9933922514038033, 1.006089692760046]",4,1.0012156223630289
sigtanh_k2_hp|ridge=100|rank=full,cf4,1.000190124004339,4,1.000608107908291,2.0,1.0003794434684528,"[0.9941111382060062, 1.0063073428333478]",4,1.001215616075475,2.0,1.0003794434684528,"[0.9945562163137288, 1.0063120749855032]",4,1.001215616075475
harm_k8_d6_8|ridge=100|rank=2,cf4,1.0001809562134423,5,1.0456348034434537,2.0,1.0003616052821562,"[0.9961611826082871, 1.0042988252792429]",5,1.0912200901760973,2.0,1.0003616052821562,"[0.996280183721648, 1.0042690526319613]",5,1.0912200901760973
tanh_k8_hp|ridge=100|rank=2,cf4,1.0001806557133448,4,1.0003784233262236,2.0,1.0003610663527738,"[0.9963212741801619, 1.0054655625896434]",4,1.0007564201389927,2.0,1.0003610663527738,"[0.9959956100031676, 1.0051684412300566]",4,1.0007564201389927
sigtanh_k2_hp|ridge=100|rank=2,full,1.00017465804906,5,1.0001919902124519,2.0,1.000349028432757,"[0.9984006387600591, 1.0023029506925978]",5,1.000383839624487,2.0,1.000349028432757,"[0.9983436051777567, 1.0022628974115146]",5,1.000383839624487
tanh_k2_hp|ridge=100|rank=4,cf4,1.0001410681729,5,1.00028054162512,2.0,1.0002820019119438,"[0.997167265198231, 1.003444493324355]",5,1.0005609987424549,2.0,1.0002820019119438,"[0.9973656764484878, 1.0032781275068638]",5,1.0005609987424549
tanh_k2_hp|ridge=100|rank=full,cf4,1.0001407017161317,5,1.00027874867522,2.0,1.0002812686126576,"[0.9970386018802139, 1.0035709254511944]",5,1.0005574124431214,2.0,1.0002812686126576,"[0.9972656517287352, 1.0033741738537836]",5,1.0005574124431214
tanh_k2_hp|ridge=100|rank=4,full,1.0001288281030574,4,1.0001751856319894,2.0,1.0002576027968642,"[0.9985319846310757, 1.0022791335776142]",4,1.0003503364403175,2.0,1.0002576027968642,"[0.9983842641684391, 1.0019782004201092]",4,1.0003503364403175
tanh_k2_hp|ridge=100|rank=full,full,1.0001279717823188,4,1.000173313053892,2.0,1.0002558896360956,"[0.9985625556683015, 1.001891864752034]",4,1.0003465912778393,2.0,1.0002558896360956,"[0.9986234223745126, 1.001897132437364]",4,1.0003465912778393
tanh_k2_hp|ridge=100|rank=2,full,1.0001225082841134,6,1.0000978587586336,2.0,1.0002449837671914,"[0.9985753846771771, 1.0020704938446279]",6,1.000195703935302,2.0,1.0002449837671914,"[0.9981399619391993, 1.0019574843613224]",6,1.000195703935302
sigmoid_k2_hp|ridge=100|rank=2,full,1.0000786649570315,6,1.0024715954997765,2.0,1.0001572073276168,"[0.9990180304387473, 1.0013467841673647]",6,1.0049430573256304,2.0,1.0001572073276168,"[0.9990290140644686, 1.0013470785018221]",6,1.0049430573256304
tanh_k2_hp|ridge=100|rank=2,cf4,1.00007217050421,6,1.0001248077158325,2.0,1.0001442022409741,"[0.9984574019390556, 1.0019350720901052]",6,1.0002495741735296,2.0,1.0001442022409741,"[0.9981943242687356, 1.0016385381361939]",6,1.0002495741735296
tanh_k2_hp|ridge=1|rank=2,cf4,1.0016645489455243,5,1.0063724783193857,2.0,1.0030682245814215,"[0.9458188870662654, 1.070407960383513]",5,1.0126445526178087,1.7519800356835091,1.000004341095616,"[0.9522695368682194, 1.048785516598007]",5,1.0081670685675366
sigmoid_k2_hp|ridge=100|rank=4,full,1.0000899880647758,4,1.001999510676515,2.0,1.0001798328553508,"[0.9987963533040863, 1.0014334504572837]",4,1.0039983804714148,1.5,0.9997962222706562,"[0.9991689235545324, 1.000561290493943]",3,1.0039983804714148
sigmoid_k2_hp|ridge=100|rank=full,full,1.0000898907092233,4,1.0020048641343857,2.0,1.0001796381043768,"[0.9988755562036232, 1.001714932736993]",4,1.00400908661845,1.5,0.9997960740925946,"[0.9991434845125625, 1.000543393535123]",3,1.00400908661845
sigmoid_k2_hp|ridge=100|rank=2,cf4,0.9999807030884124,2,1.0002613196675147,-2.0,1.0000377580941031,"[0.9986483308291672, 1.0015172106038936]",6,1.0207638912268455,-1.0,0.9997489355652152,"[0.9968100917588619, 1.003387773904247]",4,1.0002114799364263
tanh_k8_hp|ridge=100|rank=4,cf4,1.000143839812162,4,1.0005959323521783,2.0,1.000287307142025,"[0.9958730930208617, 1.0057222003290658]",4,1.001192671169439,1.5,0.9995947570691609,"[0.9958537229015613, 1.0032237405469384]",3,1.0019269528585029
sigmoid_k2_hp|ridge=100|rank=full,cf4,1.0000545489200605,3,1.0004376692343222,2.0,1.000108789244955,"[0.9970281297497113, 1.0026080761354605]",3,1.00087777786485,1.0,0.99957294493897,"[0.9939310543780957, 1.0057522992927372]",1,1.00087777786485
sigmoid_k2_hp|ridge=100|rank=4,cf4,1.0000553748746732,3,1.0004460327162774,2.0,1.000110441414005,"[0.9973112797340523, 1.0027739236953828]",3,1.0008945063048618,1.0,0.9995719428105226,"[0.9934131117726817, 1.0054935984027602]",1,1.0008945063048618
sigmoid_k8_hp|ridge=100|rank=2,cf4,1.000069322120013,4,1.0005193385071802,2.0,1.0001380958680026,"[0.9969177937988791, 1.0046383752779853]",4,1.0010393536891766,1.5,0.9995648053374531,"[0.9975006033882323, 1.0016793574697245]",3,1.0010393536891766
sigtanh_k2_hp|ridge=100|rank=2,cf4,1.0000368859768254,4,1.0003750401663707,2.0,1.0000729865214066,"[0.9968078375693745, 1.0029437296527297]",4,1.0007497514067651,1.0,0.9995530955773271,"[0.9930041568856823, 1.006322382409797]",2,1.000303714291948
harm_k4_d6_8_10|ridge=100|rank=2,cf4,1.0001970627592027,4,1.0730424638003961,2.0,1.0003932420676087,"[0.988756210212991, 1.014197970927342]",4,1.1460081464090315,1.5,0.9995510796565428,"[0.9938844052115834, 1.005370421457791]",3,1.0015145120900133
harm_k8_d6_8_10|ridge=100|rank=2,cf4,1.0001523676619388,5,1.0679306893205465,2.0,1.000304152566308,"[0.9922750905710113, 1.0075894897044988]",5,1.1357732115496195,1.5,0.9995209245346826,"[0.9947673825838587, 1.0039579256322317]",4,1.00104096451963
sigmoid_k2_hp|ridge=0.1|rank=full,full,1.0045922344221923,4,1.4724698225077908,2.0,1.0086899695429616,"[0.9137561899174257, 1.1001976608977349]",4,1.9403119809893437,1.7537147420903434,0.9992953133940968,"[0.9381813206483746, 1.0668199617886547]",4,1.9403119809893437
sigmoid_k2_hp|ridge=1|rank=2,full,1.0013260038880167,6,1.1341444396381428,2.0,1.002494037418332,"[0.9651908118150382, 1.0383652826417127]",6,1.2680386209413204,1.710511377204169,0.9991430377784529,"[0.9696813503489207, 1.0312587522674086]",5,1.2680386209413204
sigtanh_k8_hp|ridge=100|rank=8,cf4,1.0003443958172025,4,1.0010271445743577,2.0,1.000686688799807,"[0.9904334966071513, 1.0135656766352705]",4,1.0020603520431872,1.5,0.9991066842446704,"[0.9933795469283597, 1.0057050710082234]",3,1.0020603520431872
sigtanh_k8_hp|ridge=100|rank=full,cf4,1.0003701989760538,4,1.0013775641904021,2.0,1.000738126843034,"[0.9900234958467004, 1.014305318613043]",4,1.0027614596642682,1.5,0.9989745473091474,"[0.9927305582064428, 1.0066712753750426]",3,1.0027614596642682
sigtanh_k8_hp|ridge=100|rank=16,cf4,1.0003671189996404,4,1.0014006291751774,2.0,1.0007319613043628,"[0.9893316290630196, 1.0130254096762745]",4,1.0028075594699233,1.5,0.9989652047521554,"[0.9918932460996729, 1.0067308254141782]",3,1.0028075594699233
sigmoid_k8_hp|ridge=100|rank=4,cf4,1.000040661231197,4,1.0011547667953338,2.0,1.0000805812877902,"[0.9956894957653012, 1.0056493230351722]",4,1.0023113049331414,0.5,0.9984938280766034,"[0.9862889199213664, 1.0109422462094002]",1,1.0023113049331414
sigmoid_k8_hp|ridge=100|rank=8,cf4,1.000087697157486,4,1.0008631300087514,2.0,1.000174597743212,"[0.9952351322157426, 1.0056959338853684]",4,1.0017285422718851,0.5,0.9983774528666699,"[0.9866377634421488, 1.0093524937942087]",1,1.0017285422718851
sigmoid_k8_hp|ridge=100|rank=full,cf4,1.000095542783289,4,1.0010527089830163,2.0,1.000190236319233,"[0.9942156513664265, 1.0073486291229872]",4,1.00210776934369,0.5,0.9982298343246485,"[0.9844474540227605, 1.0117251526646769]",1,1.00210776934369
sigmoid_k8_hp|ridge=100|rank=16,cf4,1.0000950838816818,4,1.00105541866421,2.0,1.000189318243272,"[0.9946132021151566, 1.006458308842907]",4,1.0021131869753026,0.5,0.998228754994379,"[0.9820266493342796, 1.011617874592406]",1,1.0021131869753026
sigmoid_k2_hp|ridge=10|rank=4,full,1.0007762655557355,4,1.0179509051311353,2.0,1.0015416725895152,"[0.9895635495129492, 1.014202508494581]",4,1.0358534944015372,1.5,0.9982121924696477,"[0.9925447237824414, 1.0047136386426156]",3,1.0358534944015372
sigmoid_k2_hp|ridge=10|rank=full,full,1.0007757985786023,4,1.0180017935618717,2.0,1.0015407367106934,"[0.9911837614193165, 1.0139631714374666]",4,1.035955193025961,1.5,0.9982112116079659,"[0.9926645532686506, 1.0046489759588748]",3,1.035955193025961
sigtanh_k8_hp|ridge=100|rank=4,cf4,1.0001633284618434,4,1.001730964546258,2.0,1.0003246120833829,"[0.9922729164189962, 1.0098828875902093]",4,1.0034665474711593,1.0,0.9979969172753819,"[0.9874641812220425, 1.008921166880974]",2,1.0034665474711593
sigmoid_k2_hp|ridge=10|rank=2,cf4,0.9998650079497172,2,1.0024231115597255,-2.0,1.0002053168460634,"[0.9855578420333414, 1.0149056786887234]",6,1.180710777804986,-0.6135981460480554,0.9974071182745239,"[0.9680180793755055, 1.0307560924561865]",3,1.001644258487039
tanh_k8_hp|ridge=10|rank=4,cf4,1.0011515201435597,4,1.0052016266505186,2.0,1.0022733350729744,"[0.9639475645513127, 1.0529507832470018]",4,1.0104630235710748,1.5,0.9962052087243185,"[0.961434637185223, 1.0259277070718866]",3,1.0169544838032245
sigmoid_k2_hp|ridge=10|rank=full,cf4,1.0004825354766025,3,1.003883517710813,2.0,1.0009413505339573,"[0.9773294649340676, 1.0242473166122834]",3,1.0079509459106377,1.0,0.9961349561469102,"[0.9484733575775199, 1.0536848928036369]",1,1.0079509459106377
sigmoid_k2_hp|ridge=10|rank=4,cf4,1.0004910338810127,3,1.0039676955965955,2.0,1.000958370095341,"[0.9753091587669585, 1.0276047962981723]",3,1.008119427697453,1.0,0.9961245224102423,"[0.9431152065272725, 1.048686283191267]",1,1.008119427697453
sigtanh_k2_hp|ridge=10|rank=2,cf4,1.0002335277396992,4,1.0032711291006988,2.0,1.0004175853206485,"[0.9755181427257056, 1.0233006532906959]",4,1.0065186780483066,0.8939006465165243,0.9959893179582989,"[0.9417233029515839, 1.0529380204092667]",2,1.0023710225545845
sigmoid_k8_hp|ridge=10|rank=2,cf4,1.000645400477818,4,1.0046321024513074,2.0,1.001248959927778,"[0.9732468689745659, 1.0363953359233993]",4,1.0093173556678972,1.3767775336992307,0.9958263365911956,"[0.9749316116360941, 1.01464151736629]",3,1.0093173556678972
harm_k4_d6_8_10|ridge=10|rank=2,cf4,1.00159714294148,4,1.6133740268797563,2.0,1.0031251999955688,"[0.8756262762848839, 1.1025474309099543]",4,2.2211396554869656,1.48073335246526,0.9958016922348326,"[0.9474951432195443, 1.0411438011651026]",3,1.0133894730171513
harm_k8_d6_8_10|ridge=10|rank=2,cf4,1.0012724154643047,5,1.5802472231230176,2.0,1.0024985453222677,"[0.9390671880086343, 1.0622072029504592]",5,2.1541133692645635,1.5,0.9957864058230902,"[0.9613093452264007, 1.0362390911892023]",4,1.0088103504331574
sigmoid_k2_hp|ridge=1|rank=full,full,1.0032606197749994,4,1.1022512116666618,2.0,1.0063145541442702,"[0.9592871014520221, 1.0537069121034441]",4,1.203563829598555,1.6109061718485278,0.9952495279944199,"[0.9664399500666083, 1.0221172480068201]",3,1.203563829598555
sigmoid_k2_hp|ridge=1|rank=4,full,1.0032120366265131,4,1.102280499894878,2.0,1.0062168769457855,"[0.9569593600340512, 1.0635334042912699]",4,1.2036316074412812,1.5888930822996072,0.9945755579317747,"[0.9694037100539082, 1.0222227944889861]",3,1.2036316074412812
harm_k2_d6_8|ridge=1|rank=2,full,1.013491600922398,6,2.921616889604298,2.0,1.0265316618096776,"[0.8116433256919345, 1.2454565315294195]",6,4.788032894541476,1.706685200403048,0.9939656640403929,"[0.837587873989998, 1.1339142771948627]",5,4.788032894541476
tanh_k2_hp|ridge=0.1|rank=2,full,1.001745267974922,6,1.8313391323620842,2.0,1.0032177504104567,"[0.9320420589212005, 1.0839783412489057]",6,2.654156569190626,1.5,0.99361866479958,"[0.9024064943424038, 1.0809477123019302]",5,1.0345622800581558
harm_k4_d6_8_10|ridge=1|rank=4,cf4,1.006707040382311,5,3.3874944995575675,2.0,1.0115351069512883,"[0.6205545220289974, 1.3652112744277571]",5,5.669224472066303,1.6448121899335553,0.9932886264000411,"[0.8291343659738252, 1.1460141676182023]",5,1.88665223895104
sigtanh_k8_hp|ridge=10|rank=8,cf4,1.0027283858846348,4,1.0083928708739525,2.0,1.0053237886605966,"[0.9187354204076232, 1.1066652550617628]",4,1.0171372350707635,1.5,0.9930630353801813,"[0.9504939159814153, 1.0508735453261095]",3,1.0171372350707635
tanh_k2_hp|ridge=0.1|rank=4,cf4,1.0023457874724246,4,1.014706272368408,2.0,1.0037864800196006,"[0.8775821531200705, 1.135244977487973]",4,1.0286972804102663,1.501260435724233,0.992193979051844,"[0.9236575030354425, 1.0546141856330717]",3,1.0130828801544824
harm_k8_d6_8_10|ridge=1|rank=4,cf4,1.0088949901128466,4,3.6256681348643824,2.0,1.0162801487448727,"[0.7171322759354642, 1.29576648433495]",4,6.1084307017126065,1.6724611751315828,0.9920506144269391,"[0.8183524287263554, 1.1852985526655024]",3,4.987498491322592
harm_k2_d6_8_10|ridge=0.1|rank=2,full,1.039119643449482,6,5.805208087113895,2.0,1.0737243154401321,"[0.5247514353576256, 1.6237691604354902]",6,10.317987797605248,1.748959897580456,0.9920066389763803,"[0.6355083881542589, 1.400909522679618]",5,10.317987797605248
sigtanh_k8_hp|ridge=10|rank=full,cf4,1.0028626508225984,4,1.011091290708123,2.0,1.0055807918855304,"[0.9100043991366485, 1.1084668608314119]",4,1.022560968846119,1.5,0.991997866082114,"[0.940113216217135, 1.057141036208243]",3,1.022560968846119
sigtanh_k8_hp|ridge=10|rank=16,cf4,1.0028323846810852,4,1.0113448429459375,2.0,1.0055199081542,"[0.9181419222360462, 1.1076512612406324]",4,1.023065571652445,1.5,0.9919054310705101,"[0.9398224385529599, 1.0490112982225102]",3,1.023065571652445
harm_k2_d6_8_10|ridge=0.1|rank=full,full,1.0388906826941569,6,5.699935017337326,2.0,1.0728542768423814,"[0.4894668536846093, 1.6145934806845792]",6,10.08649671760283,1.7497265793382217,0.9917575182258698,"[0.6368624672637778, 1.4083682346198294]",5,10.08649671760283
sigmoid_k2_hp|ridge=0.1|rank=2,full,1.0009159642351209,6,1.5131797140363792,2.0,1.0014917131580947,"[0.9302133338176789, 1.0728856220292984]",6,2.0232308801263437,1.0218509985846698,0.9912847693522074,"[0.9136001604153567, 1.0543825848589112]",4,1.0441124815918752
harm_k8_d6_8_10|ridge=0.001|rank=16,cf4,1.1144247416211712,5,5.069499104748727,1.4026373876679945,1.125994952368172,"[-0.5742627792824259, 2.8486128616560027]",5,6.54947089175015,1.36442512715285,0.9904804199570918,"[-0.02112384589072652, 1.9779121825810644]",5,6.22100571163794
tanh_k2_hp|ridge=1e-08|rank=2,cf4,0.9909153772641358,3,3.4418431551832462,-2.0,1.0112500999363228,"[0.8208422946490601, 1.200475690846058]",5,0.9943984115487281,-1.591692960099499,0.9886914347995889,"[0.7320420249006592, 1.2039639678874554]",5,0.9990128576285753
tanh_k2_hp|ridge=1e-05|rank=2,cf4,0.9909183412870354,3,3.4411888287078156,-2.0,1.0112464554108147,"[0.8148143750733007, 1.2249719350206985]",5,0.9943983236112868,-1.5916145550641603,0.9886891816344008,"[0.7646113897180815, 1.2195803234056743]",5,0.9990144277869604
tanh_k2_hp|ridge=0.001|rank=2,cf4,0.9912066069590648,3,3.377349838513158,-2.0,1.010889429848031,"[0.8098308929709368, 1.184100119405421]",5,0.9943898150084451,-1.5836259809682582,0.9884566346047463,"[0.7510967676127213, 1.212099608556265]",5,0.9991679202876537
sigmoid_k8_hp|ridge=1|rank=2,cf4,1.003714859798299,4,1.0226004300121458,2.0,1.006540577353312,"[0.8680948702864165, 1.1857566993730138]",4,1.046444665210225,1.4348193050987945,0.9883797459540408,"[0.9145197751210968, 1.0667943441365615]",3,1.046444665210225
harm_k8_d6_8_10|ridge=0.1|rank=8,cf4,1.021993628773967,4,4.798305550246605,2.0,1.0362142586890721,"[0.6467549381303965, 1.456702335685951]",4,8.320329891695414,1.7432349050960898,0.9881682602735642,"[0.6275289764456093, 1.3973511446209592]",3,8.149778714880954
sigmoid_k8_hp|ridge=10|rank=8,cf4,1.0008198456819504,4,1.0074307160779135,2.0,1.001579331673323,"[0.9558606922813142, 1.058373301375509]",4,1.0150287292296198,0.7879147131155355,0.9879437858186848,"[0.9214190019116695, 1.0721516948852217]",1,1.0150287292296198
sigmoid_k8_hp|ridge=10|rank=4,cf4,1.0004114656004919,4,1.0101391286694208,2.0,1.0007670101658157,"[0.9625318696254455, 1.0466464095748722]",4,1.0204083039194665,0.5,0.986992028353052,"[0.8820341015661042, 1.0916767123419353]",1,1.0204083039194665
harm_k8_d6_8|ridge=1|rank=2,cf4,1.005290162401034,4,3.183640551973213,2.0,1.0095751851901706,"[0.8456688027114279, 1.1834828903743817]",4,5.282924084933801,1.5128290117756034,0.9868966704293652,"[0.8058833605155243, 1.1439816083046273]",3,1.0652574879758092
sigmoid_k8_hp|ridge=10|rank=full,cf4,1.0008562768170675,4,1.0093431092412133,2.0,1.0016478272363358,"[0.9579765944604667, 1.0576784141127331]",4,1.0188627399670647,0.6740056696351043,0.9859096526383083,"[0.8826068118402534, 1.085170838296189]",1,1.0188627399670647
sigmoid_k8_hp|ridge=10|rank=16,cf4,1.0008516484759173,4,1.0093719929243299,2.0,1.00163854639809,"[0.9528999219717093, 1.0556301265178354]",4,1.0189203501678403,0.6673282977657529,0.9858484256362282,"[0.8822216222768491, 1.0982460165672123]",1,1.0189203501678403
sigmoid_k2_hp|ridge=1|rank=2,cf4,0.9992887827663457,2,1.0136785313997854,-1.1260332293143325,1.000277571448365,"[0.9539652270889114, 1.0407434296715408]",6,1.4283610289439914,-0.15876777952714832,0.9856723820488298,"[0.7840529856081154, 1.1513903781658]",3,1.0093518771417962
harm_k8_d6_8_10|ridge=0.001|rank=full,cf4,1.1120763499727617,5,4.987174969158936,1.3857248381389482,1.1226440984479862,"[-0.3541620345976384, 2.710527378203773]",5,6.369602299773034,1.34977404068621,0.98547628780568,"[-0.11129063651487976, 1.9308389119446008]",5,6.057531939580836
sigmoid_k2_hp|ridge=1|rank=4,cf4,1.002365818645591,3,1.018776057159698,2.0,1.0042434928987638,"[0.8860448786600784, 1.1072232820785353]",3,1.040993136163357,1.2519845560481946,0.9854350242813337,"[0.7949018043467516, 1.1542436631634665]",2,1.040993136163357
harm_k8_d6_8_10|ridge=0.1|rank=16,cf4,1.0212956179265322,5,4.843991518326227,2.0,1.0342278039409838,"[0.6420730993696692, 1.4962688333106502]",5,8.347475690349146,1.7206748844698994,0.9851137504143129,"[0.6210657178500791, 1.3153892617877823]",4,7.612195908952343
sigmoid_k2_hp|ridge=1|rank=full,cf4,1.0022593840383,3,1.0179135643366095,2.0,1.0040295173418246,"[0.8873571616373599, 1.123623547018648]",3,1.0392634756905585,1.2246235892896846,0.9849711984831552,"[0.7942443315867473, 1.1678337976841526]",1,1.0392634756905585
sigtanh_k4_hp|ridge=1e-08|rank=2,cf4,0.9401823384060017,2,1.1568150891928752,-1.6297581582924567,1.0413127960822826,"[0.35999539636381145, 1.6674699411156062]",5,8.652705543001684,-1.4650119487043176,0.983995505310346,"[0.1665518883796078, 1.8318078796852777]",5,7.386992368741532
sigtanh_k2_hp|ridge=0.1|rank=4,full,1.003617216949213,6,2.962241844285776,2.0,1.0065860774762996,"[0.8053686598384868, 1.1700463478481933]",6,4.877621591921662,1.5,0.983922114941088,"[0.7968527244733864, 1.135278879228367]",5,1.0687184707238526
harm_k4_d6_8|ridge=0.1|rank=full,full,1.0418102155941944,6,5.794157842052773,2.0,1.0700169663447958,"[-0.023686837241171762, 1.852090336685015]",6,10.176406683800096,1.7599362389528441,0.9835742567094834,"[0.41322668855847744, 1.6450941772834176]",6,10.176406683800096
harm_k4_d6_8|ridge=0.1|rank=8,full,1.0418102155941937,6,5.794157842052773,2.0,1.0700169663447943,"[0.19357820490826408, 1.8256230474881494]",6,10.176406683800096,1.7599362389528372,0.9835742567094797,"[0.2624717451356139, 1.5660364615251725]",6,10.176406683800096
sigmoid_k2_hp|ridge=0.1|rank=2,cf4,0.9972209414699058,2,1.0251099117130187,-2.0,1.0030216744646567,"[0.8869272615280842, 1.1275800861809049]",6,1.7650122711468494,-1.3245463034918785,0.9830886492730472,"[0.7533476089401592, 1.2048932538363082]",5,1.5806329337893414
harm_k8_d6_8_10|ridge=0.1|rank=full,cf4,1.0204077486648633,5,4.836395321363111,2.0,1.0323056930411916,"[0.6267892678924122, 1.4792437708570711]",5,8.324413242400759,1.7013017632315286,0.9825479364589259,"[0.5901442165710492, 1.349889690223182]",4,7.183671776146947
sigtanh_k8_hp|ridge=1|rank=full,cf4,1.0088964962426379,4,1.0348143242703274,2.0,1.0159605530464377,"[0.6457526633257807, 1.408102207267192]",4,1.0736018456496188,1.5157218220433948,0.9823778190779918,"[0.8621719249944064, 1.1243686721051758]",3,1.0736018456496188
sigtanh_k2_hp|ridge=1|rank=2,cf4,0.9995863409956369,3,1.0156708781571147,-0.23986061743871456,1.0000160904112994,"[0.9896369296744918, 1.0098094650087834]",5,1.1373163665888113,0.08519591817361365,0.9819599261105703,"[0.7343139490851333, 1.1699816969545116]",0,1.0115117901448691
harm_k8_d6_8_10|ridge=1|rank=2,cf4,1.0059871291449007,4,3.3441493775003837,2.0,1.0107091442586638,"[0.7794251335115747, 1.2093185253675716]",4,5.591689480644305,1.4437853311334858,0.9814091658408772,"[0.8510366401798011, 1.1036524663819984]",2,1.0589462239925924
harm_k2_d6_8_10|ridge=0.1|rank=4,full,1.0373540492946713,6,5.779706233374539,2.0,1.069670776070309,"[0.47364798039424677, 1.5949282450422964]",6,10.257594518059262,1.7185739889556464,0.9800337999208676,"[0.6243938858094649, 1.3945701456727886]",5,10.257594518059262
harm_k8_d6_8_10|ridge=0.001|rank=8,cf4,1.106702637710156,5,5.213321569564838,1.3552495002677052,1.1154844225393963,"[-0.23503621559861745, 2.6398341739323157]",5,6.584774938705489,1.3238762174765943,0.9793885028765907,"[-0.0017823483086379834, 1.876053946091229]",5,6.214540819344891
harm_k8_d6_8|ridge=0.1|rank=2,full,1.0569667791859123,5,8.816371894994534,2.0,1.086675379303167,"[0.016474002935325114, 2.052637858064189]",5,15.466891064545031,1.7175501447419657,0.9791259297073761,"[0.19133081771820992, 1.7276811803038923]",5,14.051632743978939
tanh_k2_hp|ridge=0.1|rank=2,cf4,1.0002248647949425,3,1.0217694399372068,0.8474223463663687,1.0002324003718208,"[0.9529645253964111, 1.0411595716788615]",3,1.0182220128672763,0.7212843967422712,0.9790223423529285,"[0.7564122443507718, 1.1890944516279833]",1,1.0470330948566167
sigtanh_k2_hp|ridge=0.1|rank=2,cf4,0.9963346152524286,3,1.9035307207231285,-2.0,1.003898282724136,"[0.857909336025773, 1.1409634407028104]",5,0.9986564788110158,-1.1538990900848556,0.9773431458320837,"[0.7141237203409608, 1.2169748075604154]",3,1.0233121678732824
sigtanh_k8_hp|ridge=10|rank=4,cf4,1.0006174452475556,4,1.0136185121154222,2.0,1.0011029221873722,"[0.9303548219002865, 1.081548361676065]",4,1.0275040402319622,0.17972151222330235,0.9771758178281417,"[0.7773630868440196, 1.1593841076782343]",0,1.0275040402319622
sigtanh_k8_hp|ridge=1|rank=8,cf4,1.0077715900316473,4,1.0329484076917492,2.0,1.0138749842816641,"[0.6890221455808211, 1.3558532906853158]",4,1.0690415784806053,1.4111551497298913,0.9771754469178745,"[0.8769255499603029, 1.0846714358413672]",3,1.0690415784806053
sigtanh_k8_hp|ridge=1|rank=16,cf4,1.0084427685784771,4,1.0344701643839076,2.0,1.0150776982234022,"[0.6476078781667318, 1.392207742722055]",4,1.0728247627797032,1.4174416042632367,0.9753678999318214,"[0.8699110383311869, 1.1030556399738674]",3,1.0728247627797032
sigtanh_k2_hp|ridge=0.1|rank=full,cf4,1.0017776320861078,4,1.7307860080657933,1.6084801162301976,1.0020751252849391,"[0.8210931148190923, 1.160913737909267]",4,2.166959555604018,0.928443031835081,0.9753638562922292,"[0.7731109492656345, 1.1915900591145308]",2,1.2111994637004275
sigtanh_k2_hp|ridge=0.1|rank=8,cf4,1.00167734683412,4,1.7302901196661788,1.5463643079196687,1.0019170679975542,"[0.8549550681653248, 1.1404159201656752]",4,2.1219564811806366,0.8944272879648474,0.9744593280041707,"[0.7488598340351089, 1.1862815270389637]",2,1.164330757436674
tanh_k4_hp|ridge=1e-08|rank=4,cf4,0.9679426433702966,4,2.788593757486308,-2.0,1.0452977791810407,"[0.6855087795157123, 1.3766613279917432]",3,1.0296163661133397,-1.7032453806090009,0.9738129835051333,"[0.5883284232091339, 1.3766613279917437]",2,1.0296163661133397
tanh_k4_hp|ridge=1e-05|rank=4,cf4,0.9679513309759387,4,2.7882068105750246,-2.0,1.0452864125444377,"[0.702749795079412, 1.3081400619601788]",3,1.0296164122032208,-1.70317181150041,0.9737959874555546,"[0.6026576519673887, 1.390958539712828]",2,1.0296164122032208
sigmoid_k2_hp|ridge=0.1|rank=full,cf4,1.002946948242851,2,1.0247961507476093,2.0,1.0046195950981738,"[0.8007685742656354, 1.1656992800313402]",2,1.0555389177401375,1.2248691511080327,0.9737477485029573,"[0.6484777740576152, 1.2779858577954213]",0,1.0555389177401375
sigmoid_k2_hp|ridge=0.001|rank=2,cf4,0.9926513811031473,3,3.398407386510341,-2.0,1.0084302615052554,"[0.8073142761694232, 1.2234763689514556]",5,1.072133879651397,-1.3409191098622602,0.9736394053967109,"[0.6395192121793187, 1.2328861120601753]",4,1.072133879651397
sigtanh_k2_hp|ridge=0.001|rank=2,full,0.9958531830337796,4,2.2719075778311018,-2.0,1.0068221341068704,"[0.8721258869019926, 1.2003043610564696]",4,1.0094913872923164,-1.5,0.9723049296568619,"[0.6848933051154387, 1.25801223527847]",3,1.1002524934096203
sigmoid_k2_hp|ridge=1e-05|rank=2,cf4,0.9921580425916283,3,3.6009475322352107,-2.0,1.0088129418009937,"[0.785381412599109, 1.3073202746487589]",5,1.0775809878359681,-1.3420769952309262,0.9721326367824199,"[0.6594474725776972, 1.2214580281046346]",4,1.0775809878359681
tanh_k8_hp|ridge=1|rank=4,cf4,1.0038765773948604,4,1.0223888075662477,2.0,1.007061632666436,"[0.8324662228922973, 1.25245350084053]",4,1.0459275978078433,1.2573175962101812,0.9721296484182417,"[0.8215326749978947, 1.096990704672304]",3,1.0783023466889223
