network_id,rotation_index,split,order,c2_rel17,c4_rel17,c8_rel17,c12_rel17,cos12_17,late_rel,jack_cv,probe_late_rel_weighted,c17_ratio
5007,0,development,reverse,5.648076645820597,3.2703114036326584,2.160043591788648,0.8359654546429939,0.8123338185359771,0.8359654546429939,0.3383503958160839,0.7674769895203628,2.2101153574433297
5007,0,development,endpoint_interleave,3.4658373372783764,3.6984813915086474,1.6343593791982072,0.62330722912741,0.9118162253258376,0.62330722912741,0.3383503958160839,0.787013805154951,2.2101153574433297
5007,0,development,geometry_maximin,2.5956066208024886,0.8666951782245329,2.016241158769611,1.1303572010879817,0.47203292245725154,1.1303572010879817,0.3383503958160839,1.133284588295593,2.2101153574433297
5007,0,development,bit_reversal,3.4658373372783764,1.7401113958041574,0.9108936542080271,0.7126249343832699,0.7273373111146312,0.7126249343832699,0.3383503958160839,0.8159825764406444,2.2101153574433297
5007,1,development,natural,1.3402558481375435,0.9062580914893258,0.8286881674652129,0.4024292387641441,0.957719207159475,0.4024292387641441,0.2397132920337369,0.46478464732891184,1.0692732464693584
5007,1,development,reverse,2.0827742200339676,0.882852940298775,0.778375749886441,0.2795997924737566,0.964205766462822,0.2795997924737566,0.2397132920337369,0.42152270795855873,1.0692732464693584
5007,1,development,endpoint_interleave,2.317207686866358,1.3056158639679734,0.48669894831513016,0.4015012465264001,0.9321285632460414,0.4015012465264001,0.2397132920337369,0.44095509903019314,1.0692732464693584
5007,1,development,geometry_maximin,1.3402558481375435,0.9062580914893258,0.8286881674652129,0.4024292387641441,0.957719207159475,0.4024292387641441,0.2397132920337369,0.46478464732891184,1.0692732464693584
5007,1,development,bit_reversal,2.317207686866358,1.3947029335343186,0.7001362740701931,0.25989297522763216,0.9691260290980886,0.25989297522763216,0.2397132920337369,0.3498943628694773,1.0692732464693584
5007,2,development,natural,2.4921999839369193,1.304391370056155,0.9835726756687931,0.4883524727650775,0.9406295904176791,0.4883524727650775,0.3056715651669291,0.7712761305388091,1.0242310186123496
5007,2,development,reverse,4.219989559364545,1.818416831080467,0.8714546632612743,0.5456768738969121,0.8533329580524566,0.5456768738969121,0.3056715651669291,0.8621437201203626,1.0242310186123496
5007,2,development,endpoint_interleave,2.2442065756318375,1.8962059383712686,0.7654311854321468,0.6264000788536895,0.8444238365804271,0.6264000788536895,0.3056715651669291,0.994487360509973,1.0242310186123496
5007,2,development,geometry_maximin,2.4921999839369193,1.304391370056155,0.9835726756687931,0.4883524727650775,0.9406295904176791,0.4883524727650775,0.3056715651669291,0.7712761305388091,1.0242310186123496
5007,2,development,bit_reversal,2.2442065756318375,1.7988948333810995,1.5086596014416804,0.6103274373249822,0.90767995327879,0.6103274373249822,0.3056715651669291,0.6292588351053588,1.0242310186123496
5008,0,development,natural,2.1223305118655484,2.0942171290279963,0.9880864628612208,0.6802111682141976,0.7343549526623402,0.6802111682141976,0.33197399164866054,0.6478866050887466,0.7332923984261672
5008,0,development,reverse,2.781639671788874,1.6864179486274018,0.9518488878516121,0.8046906990783023,0.9504523164867741,0.8046906990783023,0.33197399164866054,0.7645219150973859,0.7332923984261672
5008,0,development,endpoint_interleave,3.2406316901151166,2.105172799501293,0.9916052195694445,0.44990876071683844,0.953607586000731,0.44990876071683844,0.33197399164866054,0.5322356897873567,0.7332923984261672
5008,0,development,geometry_maximin,2.1223305118655484,2.0942171290279963,0.9880864628612208,0.6802111682141976,0.7343549526623402,0.6802111682141976,0.33197399164866054,0.6478866050887466,0.7332923984261672
5008,0,development,bit_reversal,3.2406316901151166,2.1371761125018076,1.5259899330091231,0.45947606550803693,0.8884214466278396,0.45947606550803693,0.33197399164866054,0.5620048299989041,0.7332923984261672
5008,1,development,natural,2.476119153479924,1.180761496134906,0.8122916368644623,0.6136163152703307,0.7944209415216582,0.6136163152703307,0.26639757249901813,0.5495520068484058,1.1561132986851756
5008,1,development,reverse,2.380409611052642,1.2394165887432442,0.9244248251957463,0.5281971258198489,0.8772823401110287,0.5281971258198489,0.26639757249901813,0.5586258061441576,1.1561132986851756
5008,1,development,endpoint_interleave,2.091431280406201,1.234149157675541,0.681314226946448,0.5142135722872202,0.925523281466723,0.5142135722872202,0.26639757249901813,0.574376648273424,1.1561132986851756
5008,1,development,geometry_maximin,2.476119153479924,1.180761496134906,0.8122916368644623,0.6136163152703307,0.7944209415216582,0.6136163152703307,0.26639757249901813,0.5495520068484058,1.1561132986851756
5008,1,development,bit_reversal,2.091431280406201,1.9205822976868734,0.6505902470698792,0.8212398754737622,0.8733256172677519,0.8212398754737622,0.26639757249901813,0.7730660581801061,1.1561132986851756
5008,2,development,natural,4.021625339976011,2.80068397073948,1.5113987202773747,1.1225295503150325,0.6375002376277988,1.1225295503150325,0.24840342294733295,0.9353590397768452,1.0131380658943372
5008,2,development,reverse,4.797220197576244,4.09760143574017,1.8514663164637353,0.9121065277660942,0.881105988026727,0.9121065277660942,0.24840342294733295,0.6896438506064799,1.0131380658943372
5008,2,development,endpoint_interleave,4.588978092956322,2.220742889050316,1.5074407737861473,1.3100666027318386,0.483885707800589,1.3100666027318386,0.24840342294733295,0.9881453530415372,1.0131380658943372
5008,2,development,geometry_maximin,4.021625339976011,2.80068397073948,1.5113987202773747,1.1225295503150325,0.6375002376277988,1.1225295503150325,0.24840342294733295,0.9353590397768452,1.0131380658943372
5008,2,development,bit_reversal,4.588978092956322,3.209755193789368,1.626557715643363,0.7460896902435066,0.7989965255919417,0.7460896902435066,0.24840342294733295,0.6497120091867556,1.0131380658943372
5009,0,calibration,natural,2.9901883299027725,1.17701184747445,0.6545666892183746,0.7331868097520401,0.9631945003769361,0.7331868097520401,0.35400203649394324,0.8618346818234949,0.42907712862139624
5009,0,calibration,reverse,4.815411543693027,2.4394696075365054,0.45769566785721083,0.20323197096022644,0.9829252672758708,0.20323197096022644,0.35400203649394324,0.320340408660679,0.42907712862139624
5009,0,calibration,endpoint_interleave,3.040960076080721,3.6592759623085915,1.556207890068001,0.7050234292083956,0.7274354796976916,0.7050234292083956,0.35400203649394324,0.9070086507770155,0.42907712862139624
5009,0,calibration,geometry_maximin,2.9901883299027725,1.17701184747445,0.6545666892183746,0.7331868097520401,0.9631945003769361,0.7331868097520401,0.35400203649394324,0.8618346818234949,0.42907712862139624
5009,0,calibration,bit_reversal,3.040960076080721,1.9086265012653945,0.8620443674641814,0.359452777817207,0.9349287654367895,0.359452777817207,0.35400203649394324,0.47509855747266566,0.42907712862139624
5009,1,calibration,natural,1.4057962251285963,0.6132329920848215,0.22323547190031134,0.1822353346032023,0.9844407569946069,0.1822353346032023,0.23527036517358335,0.30634308327169196,0.98696863844082
