adjusted_score,approximation_max_abs_vs_baseline,approximation_mse_vs_baseline,candidate,effective_compute,fallback,index,kink_counts_json,name,predicted_cost_ratio,raw_final_mse,residual_wall_time_s,selected_depth,timings_json,tracked_flops
1.2616936794178547e-07,3.253524665902674e-05,5.228014397805797e-11,two_layer,175747938010.52087,False,33,"[74, 67]",michele-wright,0.9590291976928711,1.952686812070094e-07,0.04135082778520882,2,"{""classification_selection_s"": 0.0012467920314520597, ""pilot_pack_s"": 0.0004224581643939018, ""pilot_rollout_s"": 0.0013070409186184406, ""prefix_propagation_s"": 15.704500042134896, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.03213079203851521}",171612855232
9.77726295041086e-08,4.4483847125585e-05,4.7586806645911896e-11,two_layer,180184439927.26892,False,34,"[89, 100]",kevin-newman,0.9667682647705078,1.4759407213992626e-07,0.04324096441268921,2,"{""classification_selection_s"": 0.0036329999566078186, ""pilot_pack_s"": 0.00045820814557373524, ""pilot_rollout_s"": 0.0017980420961976051, ""prefix_propagation_s"": 15.90314120799303, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.039010291919112206}",175860343486
1.0925534618555123e-07,8.355763963097118e-05,1.0732518852660504e-10,two_layer,177802084336.2571,False,35,"[73, 94]",bobby-vasquez,0.9631109237670898,1.671378278460935e-07,0.03951241262257099,2,"{""classification_selection_s"": 0.001305874902755022, ""pilot_pack_s"": 0.0005465000867843628, ""pilot_rollout_s"": 0.0034659169614315033, ""prefix_propagation_s"": 15.080613709054887, ""selected_anchor_extension_s"": 5.417969077825546e-07, ""symbolic_composition_s"": 0.04802124993875623}",173850843074
8.560943505897432e-08,7.404668286725702e-05,3.8538016339325535e-10,two_layer,187104944846.9617,False,36,"[128, 141]",paul-beasley,0.98089599609375,1.244529713262634e-07,0.03426996408961713,2,"{""classification_selection_s"": 0.001203375170007348, ""pilot_pack_s"": 0.00037216697819530964, ""pilot_rollout_s"": 0.0012009579222649336, ""prefix_propagation_s"": 15.020929499994963, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.051850958028808236}",183677948438
8.404540987725037e-08,5.101779055805e-05,7.54321357917752e-11,two_layer,177189800944.70056,False,37,"[80, 74]",kyle-braun,0.9610748291015625,1.2901618131929965e-07,0.04474161844700575,2,"{""classification_selection_s"": 0.001240708865225315, ""pilot_pack_s"": 0.00041620805859565735, ""pilot_rollout_s"": 0.0014033329207450151, ""prefix_propagation_s"": 15.255930500105023, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.0312134160194546}",172715639100
2.755137566857132e-07,9.303644765168428e-05,3.14380233190274e-10,two_layer,180041445971.0497,False,38,"[93, 103]",leonard-brown,0.9679465293884277,4.16236058393822e-07,0.035230176290497184,2,"{""classification_selection_s"": 0.0011349169071763754, ""pilot_pack_s"": 0.00038333400152623653, ""pilot_rollout_s"": 0.001291166990995407, ""prefix_propagation_s"": 15.001725166803226, ""selected_anchor_extension_s"": 5.408655852079391e-07, ""symbolic_composition_s"": 0.033876166911795735}",176518428342
6.496140912301278e-08,4.2208663043386e-05,6.208882593901169e-11,two_layer,179151742831.3681,False,39,"[104, 81]",kara-garrett,0.9660530090332031,9.862869879022846e-08,0.03663919889368117,2,"{""classification_selection_s"": 0.0012050000950694084, ""pilot_pack_s"": 0.00042816693894565105, ""pilot_rollout_s"": 0.0012426248285919428, ""prefix_propagation_s"": 15.098001749953255, ""selected_anchor_extension_s"": 6.658956408500671e-07, ""symbolic_composition_s"": 0.030978208873420954}",175487822942
5.0569281691910346e-08,5.381964977339719e-05,7.142446129724207e-11,two_layer,187569563207.58282,False,40,"[133, 138]",alejandro-smith,0.9812860488891602,7.333196487202541e-08,0.036769682075828314,2,"{""classification_selection_s"": 0.0011967089958488941, ""pilot_pack_s"": 0.00038516614586114883, ""pilot_rollout_s"": 0.0012105409987270832, ""prefix_propagation_s"": 15.173684708075598, ""selected_anchor_extension_s"": 4.998873919248581e-07, ""symbolic_composition_s"": 0.05074575007893145}",183892595000
5.1367998004051795e-08,2.7133521891033003e-05,3.968070315572532e-11,two_layer,179159939648.86874,False,41,"[67, 102]",tammy-hopkins,0.9633417129516602,7.798671669841853e-08,0.051853406708687544,2,"{""classification_selection_s"": 0.0011449160519987345, ""pilot_pack_s"": 0.00040729204192757607, ""pilot_rollout_s"": 0.0012885420583188534, ""prefix_propagation_s"": 15.008382582804188, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.04350679204799235}",173974598978
1.037620700658936e-07,8.346205922360461e-05,7.136102176834805e-11,two_layer,184702502277.18237,False,42,"[115, 117]",jonathan-cross,0.974189281463623,1.528040102865985e-07,0.0473929881118238,2,"{""classification_selection_s"": 0.0011825840920209885, ""pilot_pack_s"": 0.000404957914724946, ""pilot_rollout_s"": 0.0013205839786678553, ""prefix_propagation_s"": 15.13770612492226, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.03902120818383992}",179963203466
1.4539293487742897e-07,5.98963599132244e-05,9.225124018263646e-11,two_layer,187506536187.53818,False,43,"[143, 126]",christy-johnson,0.9808816909790039,2.1090933196647143e-07,0.038149038795381784,2,"{""classification_selection_s"": 0.0011825421825051308, ""pilot_pack_s"": 0.0003620418719947338, ""pilot_rollout_s"": 0.0012851250357925892, ""prefix_propagation_s"": 15.401401958893985, ""selected_anchor_extension_s"": 5.41098415851593e-07, ""symbolic_composition_s"": 0.0474607499781996}",183691632308
7.794106053482748e-08,3.781684677932382e-05,4.04358339724972e-11,two_layer,176822539035.31226,False,44,"[76, 78]",edward-adams,0.9610786437988281,1.198940394201632e-07,0.04103778931312263,2,"{""classification_selection_s"": 0.0011152499355375767, ""pilot_pack_s"": 0.0004163328558206558, ""pilot_rollout_s"": 0.001215208088979125, ""prefix_propagation_s"": 15.043080833973363, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.030595249962061644}",172718760104
8.629553726894157e-08,3.716163173606013e-05,7.393731924121237e-11,two_layer,182404799929.8657,False,45,"[108, 106]",ryan-harvey,0.9710350036621094,1.2868294116260755e-07,0.04161667171865702,2,"{""classification_selection_s"": 0.0014013329055160284, ""pilot_pack_s"": 0.0003874159883707762, ""pilot_rollout_s"": 0.0014824171084910631, ""prefix_propagation_s"": 15.35138149978593, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.051738041918724775}",178243132758
1.1871643752229023e-07,4.828466065087689e-05,1.198974609807029e-10,two_layer,187168702967.51917,False,46,"[130, 130]",allison-tyler,0.9792499542236328,1.7252281227629508e-07,0.04406644287519157,2,"{""classification_selection_s"": 0.0013359168078750372, ""pilot_pack_s"": 0.0007573340553790331, ""pilot_rollout_s"": 0.0018315829802304506, ""prefix_propagation_s"": 15.042395667172968, ""selected_anchor_extension_s"": 7.920898497104645e-07, ""symbolic_composition_s"": 0.04302966617979109}",182762058680
1.6906740523772747e-07,5.2987133281501286e-05,5.725487786187129e-11,two_layer,180489334793.94415,False,47,"[95, 93]",debbie-anderson,0.9666152000427246,2.54786989365118e-07,0.04684169217944145,2,"{""classification_selection_s"": 0.0033742908854037523, ""pilot_pack_s"": 0.00039216713048517704, ""pilot_rollout_s"": 0.0029952910263091326, ""prefix_propagation_s"": 15.073949625017121, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.0352123340126127}",175805165576
9.716831512887735e-08,9.99102478597833e-05,1.5347591283401826e-10,two_layer,184055890589.34863,False,48,"[113, 104]",andrew-nguyen,0.9715461730957031,1.4359650011975296e-07,0.05545815569348633,2,"{""classification_selection_s"": 0.001121459063142538, ""pilot_pack_s"": 0.00037758308462798595, ""pilot_rollout_s"": 0.0012548749800771475, ""prefix_propagation_s"": 15.170377625152469, ""selected_anchor_extension_s"": 3.583962097764015e-06, ""symbolic_composition_s"": 0.06366041698493063}",178510075020
1.1592513140964193e-07,2.5484196312884374e-05,3.208303955668402e-11,two_layer,181781991069.42474,False,49,"[106, 106]",mark-cole,0.9706897735595703,1.7345852335493614e-07,0.037418691674247384,2,"{""classification_selection_s"": 0.0011877920478582382, ""pilot_pack_s"": 0.00039354199543595314, ""pilot_rollout_s"": 0.0013407908845692873, ""prefix_propagation_s"": 15.337096583098173, ""selected_anchor_extension_s"": 5.83939254283905e-07, ""symbolic_composition_s"": 0.04965758300386369}",178040121902
8.695063418412559e-07,5.8164530164785975e-05,6.520454622046878e-11,two_layer,177731670039.4435,False,50,"[80, 81]",joshua-collins,0.9621963500976562,1.3306898254449221e-06,0.043718649074435234,2,"{""classification_selection_s"": 0.00942291715182364, ""pilot_pack_s"": 0.0004533750470727682, ""pilot_rollout_s"": 0.0013471250422298908, ""prefix_propagation_s"": 15.265570166986436, ""selected_anchor_extension_s"": 7.080379873514175e-07, ""symbolic_composition_s"": 0.030683583114296198}",173359805132
1.9471547112903715e-07,5.9113675338584325e-05,5.53576146872702e-11,two_layer,181823002424.41818,False,51,"[109, 99]",brittney-massey,0.9699892997741699,2.912866218294579e-07,0.04171373718418181,2,"{""classification_selection_s"": 0.0011585000902414322, ""pilot_pack_s"": 0.0004366249777376652, ""pilot_rollout_s"": 0.0014097918756306171, ""prefix_propagation_s"": 15.052012291969731, ""selected_anchor_extension_s"": 4.998873919248581e-07, ""symbolic_composition_s"": 0.05161079205572605}",177651628706
1.8647848428688992e-07,5.195664316515192e-05,9.101746788883734e-11,two_layer,180533130729.47336,False,52,"[104, 97]",elaine-lopez,0.9687995910644531,2.8095755898700147e-07,0.035199901554733515,2,"{""classification_selection_s"": 0.001141624990850687, ""pilot_pack_s"": 0.00037791579961776733, ""pilot_rollout_s"": 0.0013362921308726072, ""prefix_propagation_s"": 15.245160958031192, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.03445108304731548}",177013140574
6.651244250676726e-07,7.526283969113589e-05,2.2532793638429285e-10,two_layer,179447547997.25876,False,53,"[95, 91]",alexandra-reid,0.966280460357666,1.0081711655439873e-06,0.038236826192587614,2,"{""classification_selection_s"": 0.001288415864109993, ""pilot_pack_s"": 0.000494041945785284, ""pilot_rollout_s"": 0.0014070000033825636, ""prefix_propagation_s"": 15.510762041900307, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.038054124917835}",175623865378
3.043083956895295e-07,9.102367975590246e-05,7.300505489270499e-11,two_layer,177084315642.75827,False,54,"[89, 73]",desiree-maynard,0.9623265266418457,4.674151029531729e-07,0.036480044247582555,2,"{""classification_selection_s"": 0.001236707903444767, ""pilot_pack_s"": 0.00040675001218914986, ""pilot_rollout_s"": 0.0013377501163631678, ""prefix_propagation_s"": 14.986453624907881, ""selected_anchor_extension_s"": 6.658956408500671e-07, ""symbolic_composition_s"": 0.039545082952827215}",173436311218
9.31691262959559e-08,4.636809165703415e-05,9.255794936025864e-11,two_layer,180305289119.16833,False,55,"[103, 86]",tyler-garcia,0.9667482376098633,1.4055052115387937e-07,0.04415367171168327,2,"{""classification_selection_s"": 0.0012229159474372864, ""pilot_pack_s"": 0.00040229083970189095, ""pilot_rollout_s"": 0.0014059171080589294, ""prefix_propagation_s"": 15.376199083169922, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.03437704197131097}",175889921948
1.382120961273206e-07,5.987947997621035e-05,7.124976035338896e-11,two_layer,179352580761.2444,False,56,"[91, 88]",thomas-smith,0.9651222229003906,2.0960774574343164e-07,0.043704884592443705,2,"{""classification_selection_s"": 0.0011694999411702156, ""pilot_pack_s"": 0.00039883307181298733, ""pilot_rollout_s"": 0.0012304161209613085, ""prefix_propagation_s"": 15.073884916026145, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.03290666686370969}",174982092302
1.557941387627995e-07,3.950323259860333e-05,1.147859536409457e-10,two_layer,182581134997.55984,False,57,"[101, 110]",ashley-smith,0.9705076217651367,2.320941084304674e-07,0.04656705283559859,2,"{""classification_selection_s"": 0.0011712908744812012, ""pilot_pack_s"": 0.00036195782013237476, ""pilot_rollout_s"": 0.0014071250334382057, ""prefix_propagation_s"": 15.641047999961302, ""selected_anchor_extension_s"": 5.417969077825546e-07, ""symbolic_composition_s"": 0.042032749857753515}",177924429714
1.0878672217545762e-07,2.3629677213476974e-05,3.414706130343903e-11,two_layer,185944429742.53613,False,58,"[130, 121]",tommy-arias,0.9775934219360352,1.591335028034752e-07,0.0407443440053612,2,"{""classification_selection_s"": 0.0011521668639034033, ""pilot_pack_s"": 0.00042949989438056946, ""pilot_rollout_s"": 0.0012745840940624475, ""prefix_propagation_s"": 15.023480584146455, ""selected_anchor_extension_s"": 5.41098415851593e-07, ""symbolic_composition_s"": 0.04832225013524294}",181869995342
8.987252010724544e-08,0.0001139233965206099,1.5223460743734505e-10,two_layer,178131474732.22318,False,59,"[82, 82]",shane-long,0.9626789093017578,1.3723192662003327e-07,0.045141425682231784,2,"{""classification_selection_s"": 0.0012582498602569103, ""pilot_pack_s"": 0.00040449993684887886, ""pilot_rollout_s"": 0.001332250190898776, ""prefix_propagation_s"": 15.386571750044823, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.03395412513054907}",173617332164
2.5015157508674723e-07,8.6424389250217e-05,4.913722322240636e-10,two_layer,177484919388.1056,False,60,"[87, 82]",david-tyler,0.9634847640991211,3.833634353734007e-07,0.033796129981055856,2,"{""classification_selection_s"": 0.0011090419720858335, ""pilot_pack_s"": 0.0004193750210106373, ""pilot_rollout_s"": 0.0011347918771207333, ""prefix_propagation_s"": 14.905518959043548, ""selected_anchor_extension_s"": 5.408655852079391e-07, ""symbolic_composition_s"": 0.035252375062555075}",174105306390
9.785055580298522e-08,8.669304365902243e-05,1.0511075187672414e-10,two_layer,190921950717.9496,False,61,"[149, 155]",nathan-martinez,0.9875750541687012,1.394043538646378e-07,0.03548447391949594,2,"{""classification_selection_s"": 0.001148332841694355, ""pilot_pack_s"": 0.0003991250414401293, ""pilot_rollout_s"": 0.0013402088079601526, ""prefix_propagation_s"": 15.001240874873474, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.05203166720457375}",187373503326
6.886263942556584e-08,4.136197869042402e-05,5.722730563265873e-11,two_layer,181130534116.7077,False,62,"[96, 102]",anthony-park,0.968292236328125,1.0340961017475503e-07,0.04427220206707716,2,"{""classification_selection_s"": 0.0011422920506447554, ""pilot_pack_s"": 0.0003599580377340317, ""pilot_rollout_s"": 0.0013884578365832567, ""prefix_propagation_s"": 14.98588449996896, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.034906832966953516}",176703313910
1.1959121330896086e-07,4.401733260994689e-05,1.148844748814219e-10,two_layer,175001054837.3591,False,63,"[67, 63]",frederick-vargas,0.9573349952697754,1.858777939954058e-07,0.04345790343359113,2,"{""classification_selection_s"": 0.0011677909642457962, ""pilot_pack_s"": 0.0004318749997764826, ""pilot_rollout_s"": 0.0012414162047207355, ""prefix_propagation_s"": 15.243859707843512, ""selected_anchor_extension_s"": 5.420297384262085e-07, ""symbolic_composition_s"": 0.028682583943009377}",170655264494
2.0459481431253692e-07,0.0001020722500210125,9.55237903332459e-11,two_layer,184732650595.9206,False,64,"[114, 111]",kenneth-curry,0.9729528427124023,3.0124501171553556e-07,0.05420354357920587,2,"{""classification_selection_s"": 0.0011617080308496952, ""pilot_pack_s"": 0.0003889170475304127, ""pilot_rollout_s"": 0.0013718330301344395, ""prefix_propagation_s"": 15.03621849999763, ""selected_anchor_extension_s"": 7.078051567077637e-07, ""symbolic_composition_s"": 0.044063708977773786}",179312296238
1.9002917575520959e-07,0.00011147834882212355,1.4712218586830573e-10,two_layer,182499616801.3746,False,65,"[108, 104]",daniel-petersen,0.9706878662109375,2.832221607438887e-07,0.044754337053745985,2,"{""classification_selection_s"": 0.0012321250978857279, ""pilot_pack_s"": 0.0004041660577058792, ""pilot_rollout_s"": 0.0013911670539528131, ""prefix_propagation_s"": 15.193732125218958, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.043445708928629756}",178024183096
2.440490568465068e-07,8.417013158934505e-05,1.8738546726053587e-10,two_layer,183528596544.49213,False,66,"[108, 111]",david-wilson,0.9719028472900391,3.616948241968236e-07,0.04811033932492137,2,"{""classification_selection_s"": 0.0011996668763458729, ""pilot_pack_s"": 0.00044341711327433586, ""pilot_rollout_s"": 0.0014202920719981194, ""prefix_propagation_s"": 14.950890999985859, ""selected_anchor_extension_s"": 6.668269634246826e-07, ""symbolic_composition_s"": 0.05373100005090237}",178717562612
1.0703639750652043e-07,5.4144829315427856e-05,6.745581629889274e-11,two_layer,178629775263.30927,False,67,"[93, 86]",kimberly-mayo,0.9651174545288086,1.6298458685769607e-07,0.03630906413309276,2,"{""classification_selection_s"": 0.0011805000249296427, ""pilot_pack_s"": 0.00042566703632473946, ""pilot_rollout_s"": 0.001457541948184371, ""prefix_propagation_s"": 15.428111209068447, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.033886332996189594}",174998868850
1.4597000331551746e-07,8.032038219475239e-05,1.8989356137208232e-10,two_layer,180178661556.2501,False,68,"[101, 97]",mary-nichols,0.968294620513916,2.203581742637464e-07,0.034319041762501,2,"{""classification_selection_s"": 0.0011273340787738562, ""pilot_pack_s"": 0.00039654108695685863, ""pilot_rollout_s"": 0.001186625100672245, ""prefix_propagation_s"": 15.03125537512824, ""selected_anchor_extension_s"": 5.41098415851593e-07, ""symbolic_composition_s"": 0.042652583913877606}",176746757380
2.102771366935858e-07,8.993746718877205e-05,1.0811392537686545e-10,two_layer,180411479408.01535,False,69,"[106, 93]",theodore-anderson,0.9684457778930664,3.170273940900584e-07,0.03580267122015357,2,"{""classification_selection_s"": 0.0012732921168208122, ""pilot_pack_s"": 0.0003718750085681677, ""pilot_rollout_s"": 0.0012291250750422478, ""prefix_propagation_s"": 15.245417832862586, ""selected_anchor_extension_s"": 5.41098415851593e-07, ""symbolic_composition_s"": 0.036619832972064614}",176831212286
2.0145938507579259e-07,4.0270040571610544e-05,2.7103377926084585e-11,two_layer,174692621636.63467,False,70,"[70, 64]",michael-cooper,0.95794677734375,3.1367640045264594e-07,0.0370508274063468,2,"{""classification_selection_s"": 0.001134792109951377, ""pilot_pack_s"": 0.0004460001364350319, ""pilot_rollout_s"": 0.0012025840114802122, ""prefix_propagation_s"": 15.000890209106728, ""selected_anchor_extension_s"": 7.080379873514175e-07, ""symbolic_composition_s"": 0.030733624938875437}",170987538896
2.7387878654532125e-07,0.00017658545972243367,3.2188511756226677e-10,two_layer,181597019015.38806,False,71,"[107, 105]",savannah-hayes,0.9706892967224121,4.1022165641394617e-07,0.03560441895388067,2,"{""classification_selection_s"": 0.0011675420682877302, ""pilot_pack_s"": 0.0003750419709831476, ""pilot_rollout_s"": 0.0014807500410825014, ""prefix_propagation_s"": 15.068551875185221, ""selected_anchor_extension_s"": 6.670597940683365e-07, ""symbolic_composition_s"": 0.05080191697925329}",178036577120
1.3535975216252007e-07,5.139320367919531e-05,6.376906599269586e-11,two_layer,181843865573.10376,False,72,"[106, 108]",terri-butler,0.9710350036621094,2.0246958824906948e-07,0.03627151437103748,2,"{""classification_selection_s"": 0.0012362499255686998, ""pilot_pack_s"": 0.00036754203028976917, ""pilot_rollout_s"": 0.0012357078958302736, ""prefix_propagation_s"": 15.354499583831057, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.06309066712856293}",178216714136
1.766345025129286e-07,7.048201843800182e-05,1.0417397386700127e-10,two_layer,182189736373.2547,False,73,"[113, 102]",david-anderson,0.9711942672729492,2.63706318697816e-07,0.03883100813254714,2,"{""classification_selection_s"": 0.0011779579799622297, ""pilot_pack_s"": 0.00041799992322921753, ""pilot_rollout_s"": 0.0012730418238788843, ""prefix_propagation_s"": 15.05034829187207, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.04380729096010327}",178306635560
2.2062519332708968e-07,7.734215178867299e-05,1.4150292919028885e-10,two_layer,181316196237.19385,False,74,"[104, 95]",heidi-willis,0.9684562683105469,3.309690685682848e-07,0.04484668467193842,2,"{""classification_selection_s"": 0.001144459005445242, ""pilot_pack_s"": 0.00040741683915257454, ""pilot_rollout_s"": 0.0013035000301897526, ""prefix_propagation_s"": 15.102025958010927, ""selected_anchor_extension_s"": 5.830079317092896e-07, ""symbolic_composition_s"": 0.04461983288638294}",176831527770
1.0602018925728993e-07,6.372922980735218e-05,1.0905482043027718e-10,two_layer,182002818186.95807,False,75,"[96, 115]",charles-johnson,0.9704742431640625,1.584453019203265e-07,0.04090601298958063,2,"{""classification_selection_s"": 0.001147042028605938, ""pilot_pack_s"": 0.0003913328982889652, ""pilot_rollout_s"": 0.0014653750695288181, ""prefix_propagation_s"": 15.256144958082587, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.03522995882667601}",177912216888
1.4093744999243333e-07,6.947397828815927e-05,1.1106158949663537e-10,two_layer,188139735145.01685,False,76,"[141, 137]",jerry-thomas,0.9825997352600098,2.0375805445029206e-07,0.034940920770168304,2,"{""classification_selection_s"": 0.0011430829763412476, ""pilot_pack_s"": 0.0004064580425620079, ""pilot_rollout_s"": 0.0011848751455545425, ""prefix_propagation_s"": 14.965451499912888, ""selected_anchor_extension_s"": 4.998873919248581e-07, ""symbolic_composition_s"": 0.057807583129033446}",184645643068
8.717212662106065e-08,4.152644898511412e-05,5.7622127231542404e-11,two_layer,184485522491.4255,False,77,"[118, 119]",ricky-vincent,0.9750795364379883,1.285240062240143e-07,0.040156623814255,2,"{""classification_selection_s"": 0.001117583131417632, ""pilot_pack_s"": 0.00037929113022983074, ""pilot_rollout_s"": 0.001381667098030448, ""prefix_propagation_s"": 15.033323999959975, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.11359266703948379}",180469860110
3.2148462016983987e-07,6.074681805894356e-05,6.913052235994856e-11,two_layer,177686409931.2417,False,78,"[84, 84]",dan-weeks,0.9633255004882812,4.92124393306354e-07,0.03692165273241699,2,"{""classification_selection_s"": 0.0025200829841196537, ""pilot_pack_s"": 0.00045350007712841034, ""pilot_rollout_s"": 0.0014237090945243835, ""prefix_propagation_s"": 15.142386249965057, ""selected_anchor_extension_s"": 5.841720849275589e-07, ""symbolic_composition_s"": 0.0416962499730289}",173994244658
1.6738255593044254e-07,6.929868746491374e-05,8.296744314955543e-11,two_layer,183999220618.89938,False,79,"[109, 122]",allen-davis,0.9739923477172852,2.474361307615451e-07,0.041254471288993955,2,"{""classification_selection_s"": 0.0011767919640988111, ""pilot_pack_s"": 0.00041191698983311653, ""pilot_rollout_s"": 0.0012879169080406427, ""prefix_propagation_s"": 15.161819917149842, ""selected_anchor_extension_s"": 5.408655852079391e-07, ""symbolic_composition_s"": 0.04147224989719689}",179873773490
1.5603680018347186e-07,6.957341783297385e-05,6.949050179559845e-11,two_layer,171978018022.62564,False,80,"[57, 45]",matthew-herrera,0.953127384185791,2.4678741003004593e-07,0.03614180744625628,2,"{""classification_selection_s"": 0.0013950830325484276, ""pilot_pack_s"": 0.000401125056669116, ""pilot_rollout_s"": 0.001301417127251625, ""prefix_propagation_s"": 14.93050575000234, ""selected_anchor_extension_s"": 6.670597940683365e-07, ""symbolic_composition_s"": 0.02675562514923513}",168363837278
1.3804089972208507e-07,5.166480744706048e-05,5.320235978599566e-11,two_layer,184172049890.6286,False,81,"[119, 113]",nicole-strickland,0.9741854667663574,2.0386983120785522e-07,0.04184709512628615,2,"{""classification_selection_s"": 0.0013630418106913567, ""pilot_pack_s"": 0.00042791711166501045, ""pilot_rollout_s"": 0.0014415830373764038, ""prefix_propagation_s"": 15.297364250058308, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.044348500203341246}",179987340378
2.814814823084025e-07,6.379213300533593e-05,5.6197009757306155e-11,two_layer,182600235385.73468,False,82,"[109, 104]",william-brown,0.9708595275878906,4.1929279568643335e-07,0.04444353305734694,2,"{""classification_selection_s"": 0.0011272078845649958, ""pilot_pack_s"": 0.00039958395063877106, ""pilot_rollout_s"": 0.0014070409815758467, ""prefix_propagation_s"": 14.975374165922403, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.07061554212123156}",178155882080
7.832535907168354e-08,7.888191161215189e-05,3.8807879087531435e-11,two_layer,177794097515.4868,False,83,"[77, 74]",brandon-king,0.9606027603149414,1.198267994562766e-07,0.053135930094867945,2,"{""classification_selection_s"": 0.0011324998922646046, ""pilot_pack_s"": 0.0003802499268203974, ""pilot_rollout_s"": 0.0013198340311646461, ""prefix_propagation_s"": 15.225488874828443, ""selected_anchor_extension_s"": 6.249174475669861e-07, ""symbolic_composition_s"": 0.03424608404748142}",172480504506
2.5821371697226985e-07,7.973284940704588e-05,6.738447810292317e-11,two_layer,180512605187.98,False,84,"[82, 79]",jessica-henderson,0.9621953964233398,3.8908158764490624e-07,0.07195519329980016,2,"{""classification_selection_s"": 0.003341292031109333, ""pilot_pack_s"": 0.00044420897029340267, ""pilot_rollout_s"": 0.0017456661444157362, ""prefix_propagation_s"": 15.672853542026132, ""selected_anchor_extension_s"": 8.328352123498917e-07, ""symbolic_composition_s"": 0.05205429205670953}",173317085858
2.172833125796059e-07,7.248805048911609e-05,2.5155450462369045e-10,two_layer,179683014403.20975,False,85,"[100, 86]",dominique-perkins,0.9662590026855469,3.2891846353951784e-07,0.040839905152097344,2,"{""classification_selection_s"": 0.0011465831194072962, ""pilot_pack_s"": 0.000370291993021965, ""pilot_rollout_s"": 0.0012976669240742922, ""prefix_propagation_s"": 14.973149667028338, ""selected_anchor_extension_s"": 5.841720849275589e-07, ""symbolic_composition_s"": 0.03495487500913441}",175599023888
2.5705423284664404e-07,9.27231216788754e-05,1.5216069996634198e-10,two_layer,173143317459.16727,False,86,"[61, 55]",johnathan-peterson,0.9552130699157715,4.0382009747951293e-07,0.0366679101716727,2,"{""classification_selection_s"": 0.0012809580657631159, ""pilot_pack_s"": 0.00049595907330513, ""pilot_rollout_s"": 0.001233207993209362, ""prefix_propagation_s"": 15.262263207929209, ""selected_anchor_extension_s"": 7.080379873514175e-07, ""symbolic_composition_s"": 0.030293416930362582}",169476526442
1.715649669128572e-07,5.2197359482142325e-05,1.1060714194079837e-10,two_layer,188034114911.70486,False,87,"[140, 133]",katie-lee,0.9816570281982422,2.4817661955762625e-07,0.039442383917048573,2,"{""classification_selection_s"": 0.0015495829284191132, ""pilot_pack_s"": 0.0004483328666538, ""pilot_rollout_s"": 0.0014227090869098902, ""prefix_propagation_s"": 15.255330791929737, ""selected_anchor_extension_s"": 6.2515027821064e-07, ""symbolic_composition_s"": 0.050643958151340485}",184089876520
1.262019175932061e-07,0.00011693110740051971,3.0845783514253786e-10,two_layer,175567401689.983,False,88,"[75, 68]",robert-barrera,0.9593410491943359,1.9551990434970696e-07,0.03769866283982992,2,"{""classification_selection_s"": 0.0013027498498558998, ""pilot_pack_s"": 0.0003802499268203974, ""pilot_rollout_s"": 0.0014700000174343586, ""prefix_propagation_s"": 15.252092625014484, ""selected_anchor_extension_s"": 5.83939254283905e-07, ""symbolic_composition_s"": 0.03302737488411367}",171797535406
