network_id,rotation,baseline_urisk,baseline_pmse,target_noise_mse,anchor_half_correction_relerr,seconds,anchor_half_correction_cosine,zero_urisk,zero_pmse,full_exact_lower_urisk,full_exact_lower_pmse,exact_rank1_urisk,exact_rank1_pmse,exact_rank2_urisk,exact_rank2_pmse,exact_rank4_urisk,exact_rank4_pmse,exact_rank8_urisk,exact_rank8_pmse,exact_rank12_urisk,exact_rank12_pmse,legal_oracle_coeff_urisk,legal_oracle_coeff_pmse,legal_predicted_coeff_urisk,legal_predicted_coeff_pmse,exact_subspace_predicted_coeff_urisk,exact_subspace_predicted_coeff_pmse,direct_anchor_vector_learner_urisk,direct_anchor_vector_learner_pmse,frozen_template_learned_scalar_urisk,frozen_template_learned_scalar_pmse,pooled_rank_urisk,pooled_rank_pmse,beta_oracle_coeff_urisk,beta_oracle_coeff_pmse,fold_oracle_coeff_urisk,fold_oracle_coeff_pmse,softgate_oracle_coeff_urisk,softgate_oracle_coeff_pmse,weightprod_oracle_coeff_urisk,weightprod_oracle_coeff_pmse,union_oracle_coeff_urisk,union_oracle_coeff_pmse,codebook_legal_select_oracle_coeff_urisk,codebook_legal_select_oracle_coeff_pmse
4419,11,2.9866665173583884e-07,8.143337906729865e-07,5.156671389371486e-07,1.0939855043694926,2.9119184017181396,0.552391380750217,2.9866665173583884e-07,8.143337906729865e-07,4.386985750234996e-07,9.543657139606475e-07,5.156573547740817e-07,1.031324493711229e-06,4.535466577743462e-07,9.692137967114937e-07,4.4920481447159604e-07,9.64871953408744e-07,4.09385072173644e-07,9.250522111107917e-07,4.474302276281027e-07,9.630973665652506e-07,1.7441259590191666e-07,6.900797348390642e-07,3.134037544732015e-07,8.290708934103491e-07,2.459461051884102e-07,7.616132441255577e-07,4.816335566021961e-07,9.973006955393434e-07,4.551656650180437e-07,9.708328039551912e-07,3.2860582483354794e-07,8.442729637706955e-07,1.7441259590191666e-07,6.900797348390642e-07,4.0943853350806197e-07,9.251056724452096e-07,2.2830778833622367e-07,7.439749272733712e-07,2.891277824907178e-07,8.047949214278654e-07,2.2830778833622367e-07,7.439749272733712e-07,3.0585319686012686e-07,8.215203357972743e-07
4419,97,1.226128341001479e-07,6.38279973037296e-07,5.156671389371486e-07,1.3776476886326776,3.0325207710266113,0.3967456043859466,1.226128341001479e-07,6.38279973037296e-07,3.484278663156305e-07,8.640950052527787e-07,3.2394268263566595e-07,8.39609821572814e-07,2.606686769437778e-07,7.763358158809259e-07,3.4456948603602305e-07,8.602366249731715e-07,3.3395999809595586e-07,8.496271370331043e-07,3.4329264992550777e-07,8.589597888626561e-07,1.649689364613763e-07,6.806360753985243e-07,1.5303550889040978e-07,6.687026478275578e-07,7.516539311494822e-08,5.908325320520963e-07,2.751649976350259e-07,7.908321365721736e-07,2.466771777893088e-07,7.623443167264566e-07,1.561555366137281e-07,6.718226755508761e-07,1.649689364613763e-07,6.806360753985243e-07,3.615461242221652e-07,8.772132631593132e-07,1.134074711843577e-07,6.290746101215057e-07,1.033950530644781e-07,6.190621920016263e-07,1.134074711843577e-07,6.290746101215057e-07,1.4638505057744144e-07,6.620521895145894e-07
4420,3,-4.3199818871212045e-07,2.8991570822672964e-07,7.219138969388501e-07,3.7028585338662072,3.944706916809082,-0.5481850292514774,-4.3199818871212045e-07,2.8991570822672964e-07,-4.5123721386250243e-07,2.706766830763477e-07,-4.231836767632398e-07,2.987302201756103e-07,-4.283899161266767e-07,2.9352398081217355e-07,-4.26754396997446e-07,2.951594999414041e-07,-4.3959712614670584e-07,2.8231677079214425e-07,-4.2915813713669315e-07,2.9275575980215693e-07,-4.832117210908165e-07,2.3870217584803355e-07,-4.350870794518273e-07,2.8682681748702275e-07,-4.2748965937204917e-07,2.944242375668009e-07,-2.679426520274671e-07,4.5397124491138267e-07,-2.652189908153286e-07,4.5669490612352123e-07,-4.323516915671957e-07,2.895622053716544e-07,-4.832117210908165e-07,2.3870217584803355e-07,-4.3462893830070197e-07,2.872849586381481e-07,-3.4958854896829887e-07,3.7232534797055127e-07,-4.3146347938112263e-07,2.904504175577274e-07,-3.4958854896829887e-07,3.7232534797055127e-07,-4.3207259729946207e-07,2.89841299639388e-07
4420,11,-1.1404375990640642e-07,6.078701370324436e-07,7.219138969388501e-07,2.7337100434648365,2.9042394161224365,-0.3408372360008319,-1.1404375990640642e-07,6.078701370324436e-07,-4.3794517613076023e-07,2.8396872080808996e-07,-3.085675846752603e-07,4.1334631226358945e-07,-3.9793107363596006e-07,3.2398282330289e-07,-4.668870606983796e-07,2.5502683624047036e-07,-3.925142039680921e-07,3.2939969297075796e-07,-4.3039423318301304e-07,2.915196637558371e-07,-3.8567449695721715e-07,3.362393999816329e-07,-1.378588367861039e-07,5.840550601527462e-07,-1.8873988864559062e-07,5.331740082932592e-07,4.264922821467035e-08,7.645631251535202e-07,4.399041519436469e-08,7.659043121332145e-07,-1.5392887353287424e-07,5.679850234059758e-07,-3.8567449695721715e-07,3.362393999816329e-07,-4.129246866355123e-07,3.089892103033378e-07,-2.8976294424440694e-08,6.929376025144095e-07,-1.222443891838427e-07,5.996695077550074e-07,-2.8976294424440694e-08,6.929376025144095e-07,-1.4004974457118683e-07,5.818641523676632e-07
4420,97,8.617702820271916e-09,7.305315997591219e-07,7.219138969388501e-07,2.7047094118422,9.962117195129395,-0.352110821216719,8.617702820271916e-09,7.305315997591219e-07,-4.2751566324174833e-07,2.943982336971018e-07,-2.0771759342305364e-07,5.141963035157961e-07,-3.750986399451983e-07,3.468152569936517e-07,-3.598905000276303e-07,3.620233969112197e-07,-3.555123628571449e-07,3.6640153408170507e-07,-3.9055774164021395e-07,3.31356155298636e-07,-3.504040452015352e-07,3.71509851737315e-07,-1.4604668426434447e-08,7.073092285124156e-07,-4.953078024360152e-08,6.723831166952483e-07,1.5535186036241564e-07,8.772657573012655e-07,1.5991765877470382e-07,8.818315557135537e-07,-3.479981317896902e-08,6.87114083759881e-07,-3.504040452015352e-07,3.71509851737315e-07,-3.6496040246690694e-07,3.5695349447194325e-07,1.0192365796200313e-07,8.238375549008533e-07,1.9846408366354907e-09,7.238985377754854e-07,1.0192365796200313e-07,8.238375549008533e-07,-2.135022345738867e-08,7.005636734814613e-07
4421,3,5.700787333792136e-07,1.0853077357510194e-06,5.152290023718057e-07,1.6511083989930988,4.5654168128967285,0.3345085571885665,5.700787333792136e-07,1.0853077357510194e-06,5.893107719373599e-08,5.741600795655418e-07,-3.103506960378721e-08,4.841939327680187e-07,-8.301563878895021e-09,5.069274384929109e-07,3.418287508748e-08,5.494118774592859e-07,-4.345659001650699e-08,4.7177241235529883e-07,4.2336939959843695e-08,5.575659423316497e-07,-1.2737965624373631e-07,3.8784934612806956e-07,4.832894044616723e-07,9.985184068334782e-07,7.634342167805248e-07,1.2786632191523306e-06,7.643927671326357e-07,1.2796217695044414e-06,8.581251691802465e-07,1.3733541715520522e-06,4.4782676474734577e-07,9.630557671191516e-07,-1.2737965624373631e-07,3.8784934612806956e-07,-5.1067352093290756e-08,4.6416165027851507e-07,5.577602097898465e-07,1.0729892121616524e-06,5.478023863418437e-07,1.0630313887136496e-06,5.577602097898472e-07,1.0729892121616528e-06,5.128951742037426e-07,1.0281241765755483e-06
4421,11,4.328727797548625e-07,9.481017821266681e-07,5.152290023718057e-07,1.8068475171230782,3.303816556930542,0.1137250068517385,4.328727797548625e-07,9.481017821266681e-07,1.8679497710070395e-07,7.020239794725099e-07,2.975502704473004e-07,8.127792728191061e-07,1.559340822477061e-07,6.71163084619512e-07,3.068637547624852e-07,8.220927571342912e-07,1.0279411709139899e-07,6.18023119463205e-07,1.1894386978369366e-07,6.341728721554996e-07,2.1819899696493945e-07,7.334279993367451e-07,4.0017453881659166e-07,9.154035411883973e-07,5.888673745179421e-07,1.1040963768897477e-06,7.074954228754186e-07,1.2227244252472243e-06,8.143313773515475e-07,1.329560379723353e-06,4.132968934145161e-07,9.285258957863218e-07,2.1819899696493945e-07,7.334279993367451e-07,1.4820822341868694e-07,6.634372257904929e-07,2.7113041318481235e-07,7.863594155566182e-07,3.9618523131420366e-07,9.114142336860092e-07,2.7113041318481235e-07,7.863594155566182e-07,3.862195698887012e-07,9.014485722605069e-07
4421,97,9.146509627573276e-07,1.4298799651291333e-06,5.152290023718057e-07,1.6153152538428293,2.7718617916107178,0.36404496407275644,9.146509627573276e-07,1.4298799651291333e-06,2.665492042272166e-08,5.418839227945276e-07,2.3644588068893255e-08,5.388735904406991e-07,-1.4980486874698875e-08,5.002485154971069e-07,6.116022949829159e-08,5.763892318700976e-07,3.645942260482208e-08,5.516884249766279e-07,1.4060097838874216e-08,5.292891002106801e-07,2.6947008663845905e-08,5.421760110356518e-07,8.229359433755613e-07,1.338164945747367e-06,1.1655379663556632e-06,1.6807669687274688e-06,1.0943916583512996e-06,1.6096206607231052e-06,1.1930743844564998e-06,1.7083033868283055e-06,7.34270453916771e-07,1.2494994562885771e-06,2.6947008663845905e-08,5.421760110356518e-07,1.2656416265965322e-07,6.417931650314593e-07,9.085076354499976e-07,1.4237366378218035e-06,8.815947996867962e-07,1.3968238020586018e-06,9.085076354499975e-07,1.4237366378218033e-06,8.521971173816512e-07,1.3674261197534572e-06
4422,3,-8.390965654747362e-07,9.292186340655919e-07,1.768315199540328e-06,2.8709509945534495,4.094293117523193,-0.3493655633979692,-8.390965654747362e-07,9.292186340655919e-07,-7.333125412544305e-07,1.0350026582858977e-06,-9.208671957996752e-07,8.47448003740653e-07,-1.0576031697580833e-06,7.107120297822448e-07,-7.448716747442851e-07,1.023443524796043e-06,-7.851232875850464e-07,9.831919119552822e-07,-7.354730455089894e-07,1.032842154031339e-06,-8.03101538998053e-07,9.652136605422755e-07,-8.374352555050043e-07,9.30879944035324e-07,-6.612341669808692e-07,1.107081032559459e-06,-6.107479381058493e-07,1.1575672614344786e-06,-4.968371356925075e-07,1.2714780638478204e-06,-8.24579566728583e-07,9.437356328117452e-07,-8.03101538998053e-07,9.652136605422755e-07,-7.860995918398324e-07,9.822156077004959e-07,-7.866342020756995e-07,9.816809974646288e-07,-8.641717054277393e-07,9.041434941125889e-07,-7.866342020756995e-07,9.816809974646288e-07,-8.237569796531248e-07,9.445582198872033e-07
4422,11,-1.030983401709319e-06,7.37331797831009e-07,1.768315199540328e-06,2.9525386741221435,2.6972451210021973,-0.37311460184273487,-1.030983401709319e-06,7.37331797831009e-07,-7.487722008877705e-07,1.0195429986525578e-06,-1.0843292641858617e-06,6.839859353544663e-07,-1.035986364228649e-06,7.323288353116792e-07,-6.697893030808018e-07,1.0985258964595265e-06,-7.836019912354351e-07,9.847132083048935e-07,-6.90127384467963e-07,1.078187815072365e-06,-9.659180341946176e-07,8.023971653457106e-07,-1.0295195393617655e-06,7.387956601785623e-07,-1.1076822226866922e-06,6.606329768536356e-07,-8.324985353105768e-07,9.358166642297512e-07,-7.396968843539597e-07,1.028618315186368e-06,-1.0080590722177183e-06,7.602561273226098e-07,-9.659180341946176e-07,8.023971653457106e-07,-1.0924914423132537e-06,6.758237572270742e-07,-9.988391427862837e-07,7.694760567540444e-07,-1.0310419231113398e-06,7.372732764289883e-07,-9.988391427862837e-07,7.694760567540444e-07,-1.01408089175473e-06,7.54234307785598e-07
4422,97,-4.76957014757569e-07,1.2913581847827592e-06,1.768315199540328e-06,3.877186441550662,2.917877197265625,-0.5978829436783567,-4.76957014757569e-07,1.2913581847827592e-06,-7.241036616357075e-07,1.044211537904621e-06,-4.841273694278804e-07,1.2841878301124477e-06,-3.240134301081e-07,1.4443017694322283e-06,-7.874492485405076e-07,9.808659509998205e-07,-7.350171945875699e-07,1.0332980049527584e-06,-7.22121206407774e-07,1.0461939931325543e-06,-4.633327147610913e-07,1.3049824847792368e-06,-4.824315371230473e-07,1.285883662417281e-06,-4.7621969450372e-07,1.2920955050366081e-06,-2.678643970811519e-07,1.500450802459176e-06,-1.8397006464335053e-07,1.5843451348969772e-06,-5.296849947571694e-07,1.2386302047831586e-06,-4.633327147610913e-07,1.3049824847792368e-06,-7.3628100847196e-07,1.0320341910683681e-06,-5.480076947522083e-07,1.22030750478812e-06,-4.825598986040393e-07,1.285755300936289e-06,-5.480076947522107e-07,1.2203075047881177e-06,-4.82907607125528e-07,1.2854075924148e-06
4423,3,1.3494885311787654e-07,5.215422640994223e-07,3.865934109815458e-07,1.7067016429450639,5.496730089187622,0.179458530347016,1.3494885311787654e-07,5.215422640994223e-07,3.4115123113530973e-07,7.277446421168554e-07,1.248689460616641e-07,5.114623570432097e-07,1.2342377641970368e-07,5.100171874012492e-07,2.9525490868718403e-07,6.818483196687296e-07,3.057193258563216e-07,6.923127368378672e-07,2.49178675970169e-07,6.357720869517144e-07,1.6566491580478655e-07,5.522583267863322e-07,1.2087814832892196e-07,5.074715593104677e-07,2.2987820172458362e-07,6.164716127061294e-07,2.5586077288094985e-07,6.424541838624957e-07,2.437160554299741e-07,6.303094664115199e-07,1.7768337220043078e-07,5.642767831819766e-07,1.6566491580478655e-07,5.522583267863322e-07,1.2737807337593322e-07,5.139714843574792e-07,1.5109336036504542e-07,5.376867713465911e-07,1.3936188760336392e-07,5.259552985849097e-07,1.5109336036504542e-07,5.376867713465911e-07,1.6261387308400965e-07,5.492072840655554e-07
4423,11,3.151434763425337e-07,7.017368873240796e-07,3.865934109815458e-07,1.5557739872598224,3.3860528469085693,0.2877636962321987,3.151434763425337e-07,7.017368873240796e-07,4.2618368292416883e-07,8.127770939057144e-07,3.870827133211252e-07,7.73676124302671e-07,3.3892871101027664e-07,7.255221219918224e-07,3.539952009908985e-07,7.40588611972444e-07,3.379839951242829e-07,7.245774061058285e-07,3.596411302225234e-07,7.462345412040693e-07,2.649226370637006e-07,6.515160480452465e-07,2.98430917716263e-07,6.85024328697809e-07,3.6946919282836145e-07,7.560626038099075e-07,4.279587291798529e-07,8.14552140161399e-07,4.0982307607135886e-07,7.964164870529049e-07,3.484785391404735e-07,7.350719501220196e-07,2.649226370637006e-07,6.515160480452465e-07,3.422269706292654e-07,7.288203816108114e-07,3.084586440963474e-07,6.950520550778933e-07,3.2515138390159575e-07,7.117447948831418e-07,3.084586440963474e-07,6.950520550778933e-07,3.332122988925334e-07,7.198057098740794e-07
4423,97,1.3873762291367855e-07,5.253310338952241e-07,3.865934109815458e-07,2.4949856454275587,3.5756139755249023,-0.22227934615450745,1.3873762291367855e-07,5.253310338952241e-07,3.9888313219876334e-07,7.854765431803088e-07,2.750308400406165e-07,6.616242510221621e-07,1.5502325658205513e-07,5.416166675636005e-07,1.5737089864454518e-07,5.439643096260906e-07,2.0254114513000837e-07,5.891345561115536e-07,3.148359792237733e-07,7.014293902053187e-07,2.06725588931639e-07,5.933189999131846e-07,1.4192266423729228e-07,5.28516075218838e-07,2.145967142031497e-07,6.011901251846954e-07,2.750520251789275e-07,6.616454361604733e-07,2.483703708141921e-07,6.349637817957378e-07,1.9087559483716579e-07,5.774690058187114e-07,2.06725588931639e-07,5.933189999131846e-07,2.9792664430506746e-07,6.845200552866131e-07,1.5611410128018514e-07,5.427075122617308e-07,1.5355280699788513e-07,5.401462179794309e-07,1.561141012801851e-07,5.427075122617307e-07,1.550340366015933e-07,5.41627447583139e-07
