network_id,statistic,predicted_scale,oracle_scale,base_mse,candidate_mse,sample_mse,oracle_mse,candidate_ratio,sample_ratio,oracle_ratio,base_cross_mse,candidate_cross_mse,candidate_cross_ratio
3430,3.14102349193938e-05,-0.00010088395925985986,2.6268710528005728e-05,1.0887772105137566e-07,2.0403036789474638e-07,1.0855943454051944e-07,3.9308536899809746e-08,1.8739404712417838,0.9970766607917332,0.3610337957134628,1.7941801294347637e-08,1.1309444813771835e-07,6.303405454242071
3431,0.007027821174808676,0.0031872690340755436,0.0036505778679243295,9.149099812065346e-07,7.21311859747054e-07,9.155975487256114e-07,3.5019192128707913e-07,0.788396535794512,1.0007515138463896,0.38276106773396945,-2.0805959212826485e-07,-4.016577135877455e-07,
3432,0.00012959268425654486,-5.474045547560905e-05,0.000279339201707026,1.72309503952759e-07,1.9550924666953365e-07,1.7173904326740793e-07,7.938767613003773e-08,1.1346399483753093,0.9966893254738435,0.4607272048778165,-1.925644677560701e-07,-1.6936472503929546e-07,
3433,0.00010854558283138859,-6.463211137557776e-05,4.304705560919056e-05,1.4343017899350249e-07,1.5032730905008345e-07,1.438488292511524e-07,5.6485751574134334e-08,1.0480870211902433,1.002918843583601,0.39382054718549286,8.171834574425904e-08,8.861547580083998e-08,1.0844012442220232
3434,0.00010786595880914067,-6.495151910938542e-05,-0.00015976281556978194,3.7539653903659837e-07,3.524750293822061e-07,3.753265605311887e-07,9.49500489722391e-08,0.938940540812611,0.9998135877715089,0.2529326701197482,3.09556912804945e-07,2.866354031505527e-07,0.9259538110562714
3435,0.0001328651212309908,-5.320248500396662e-05,-0.00047049089508336415,5.002497421890277e-07,4.4127013561923883e-07,5.002729780088633e-07,2.978702007537019e-08,0.8820996762303129,1.0000464484394014,0.0595442987037356,3.457802592298628e-07,2.86800652660074e-07,0.8294303824598004
3436,7.356641161887591e-05,-8.107152116939916e-05,0.00030379765763027046,1.82140819161819e-07,2.45844174978836e-07,1.8199370066794051e-07,3.459831386328995e-08,1.3497478275883956,0.9991922815843506,0.18995365246793933,1.1447685437575039e-07,1.781802101927674e-07,1.5564736746514873
3437,0.00019131773320745648,-2.573109536004584e-05,-0.0004388871286581028,2.0316971718310985e-07,1.9256031422782288e-07,2.0317135290864805e-07,3.790088873369375e-08,0.9477805890445519,1.0000080510302465,0.18654792288525454,1.2894022630368962e-07,1.1833082334840262e-07,0.9177184400910005
3438,7.138430258322926e-05,-8.209706246750069e-05,-0.00018347107503617185,2.990433062138751e-07,2.6436016633358136e-07,2.987727885131433e-07,5.664913152199656e-08,0.8840196748778304,0.999095389546896,0.18943454123491138,1.5368673879820075e-07,1.1900359891790693e-07,0.7743257476116093
3439,0.0007454335962861279,0.00023469067652998513,-0.0016672138177774554,6.612339500928522e-07,7.715984350199513e-07,6.60053623547361e-07,6.352882916482053e-08,1.1669068639194968,0.9982149637880429,0.09607617569530368,2.847325935441712e-07,3.950970784712704e-07,1.3876074865660861
3440,0.00046513071017685354,0.00010295473621437114,-0.00045792617898173264,6.370130788162474e-07,6.739951826126577e-07,6.36298252503225e-07,1.2583741081849365e-07,1.0580554858702957,0.9988778467243549,0.19754289982920847,3.7167715836183566e-07,4.086592621582459e-07,1.0995006095058641
3441,0.00011595502102465903,-6.114984502738047e-05,-0.0001925999903438491,1.6308457168140835e-07,1.5461487304342952e-07,1.628783514975666e-07,4.866667386403801e-08,0.9480656045470403,0.9987355015761723,0.2984137209441867,-4.123867227377022e-08,-4.970837091174902e-08,
3442,2.3297671983743082e-05,-0.00010469667814239364,-6.542151424288647e-05,9.888967513098887e-08,8.798686193388727e-08,9.887939941039579e-08,3.727229360136607e-08,0.8897477094281099,0.9998960890448929,0.3769078374663011,5.9085319896815696e-08,4.8182506699714095e-08,0.8154733998877919
3443,0.00039535518354495637,7.01618358648303e-05,-0.0009615263734384546,5.492832316258754e-07,5.881627552656838e-07,5.477268592959304e-07,7.4552694638821e-08,1.0707822875362956,0.997166539518532,0.13572723568885475,2.770387894374285e-07,3.1591831307723687e-07,1.1403396387876203
3444,0.0012819810894593357,0.000486855716705857,0.0011546021128265428,3.9209180610952083e-07,3.31233141556812e-07,3.920611232700443e-07,6.155315589961903e-08,0.8447846560310176,0.9999217457773959,0.15698659074356103,2.3279483645981168e-07,1.719361719071028e-07,0.738573821145663
3445,4.345627025352543e-05,-9.522259838754156e-05,0.0001401813473436159,2.596451648497847e-07,3.258753316493899e-07,2.598640258721214e-07,5.810078429727964e-08,1.2550795307046139,1.0008429235432261,0.2237699451514659,1.729386126682353e-07,2.3916877946784055e-07,1.3829692269282912
3446,0.002535644305862478,0.0010760487319628647,-0.002372123576213684,6.01040351619013e-07,8.36473514459956e-07,6.009066349425759e-07,2.459354284661402e-07,1.3917094121996305,0.9997775246269623,0.40918289063898583,3.302328068884275e-07,5.656659697293704e-07,1.7129308715850464
3447,0.000837901398790631,0.0002781484271116198,0.000444873035038153,3.546786206610477e-07,3.329514554224291e-07,3.5474647771983994e-07,1.3597951159579485e-07,0.9387412604737109,1.0001913198451764,0.3833879565178107,1.6805001294920205e-07,1.4632284771058346e-07,0.870710124579483
3448,6.228553452880028e-05,-8.63732751815453e-05,-0.0004786014372187651,4.079664067783018e-07,3.357824687707484e-07,4.0784659688294834e-07,6.247477086698132e-08,0.8230640150555832,0.9997063241155084,0.1531370471415592,3.291373734973604e-07,2.5695343548980697e-07,0.780687506737571
3449,4.161866962640976e-05,-9.608622861945887e-05,-1.5247228989057598e-05,1.0125476842569183e-07,1.1945792115080232e-07,1.0148566600868336e-07,5.45417411822884e-08,1.179775757805118,1.0022803625605146,0.5386584951040121,-4.2709878231922846e-08,-2.4506725506812338e-08,
